text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@British_Airways @RunningSc0tsman @MarathonMan_UK please get things sorted for this amazing man,571780527453294593,runningflynn,2015-02-28 21:14:35+00:00,2,1,
"@British_Airways would like their Twitter audience to believe they are going to fix my scheduling problem but so far no call, disappointing!",571778180169793536,cindysassaman,2015-02-28 21:05:15+00:00,0,0,
@British_Airways @BritishAirNews Shame on you. Please get my fiance @MarathonMan_UK home @Virgin @VirginAtlantic,571778014377328641,jorobjo12,2015-02-28 21:04:36+00:00,0,0,
@British_Airways hope you will do something to help @MarathonMan_UK don't leave him stranded.,571777536914538496,SamMrspic,2015-02-28 21:02:42+00:00,0,0,
@British_Airways if I do online check-in can I print my boarding pass at the airport?,571777496435335169,Dr_J_Whitehouse,2015-02-28 21:02:32+00:00,0,0,
@British_Airways Leave @MarathonMan_UK stranded in US ! https://www.facebook.com/marathonmanuk/photos/a.613457842071811.1073741829.612632838820978/775750949175832/?type=1&amp;theater Disappointed in our Countries Airline!,571776286340743168,Hippo_Rugby,2015-02-28 20:57:44+00:00,1,0,
@British_Airways No upgrade option at online check in for 176 JFK-LHR? Been sleeping next to a building site all week. Could use a good bed.,571775585032273921,CynanClucas,2015-02-28 20:54:57+00:00,0,0,
@British_Airways well done in stranding record chasing charity runner #MarathonMan_UK in USA through bureaucratic incompetence. Sort it out!,571774503392436224,Running4ThePies,2015-02-28 20:50:39+00:00,0,0,
@British_Airways Can you sort out @MarathonMan_UK? His flights with BA were all cancelled and now he can not get home.,571773697859690496,jorobjo12,2015-02-28 20:47:27+00:00,0,0,
"@British_Airways hey Anthony, thanks for the response - we just got through to customer service by phone and it's been remedied :)",571773393739124737,Audio_Guerrilla,2015-02-28 20:46:14+00:00,0,0,
@British_Airways Yes that's fine - I'll fly from LHR-YYC and won't use the return portion. Will save me £800! Great!,571773343663333377,schnagglebeef,2015-02-28 20:46:02+00:00,0,0,
@British_Airways Can you help us please ! We are trying since yesterday night !!,571767881702109184,enigrive,2015-02-28 20:24:20+00:00,0,0,
@British_Airways can you fix this? the effort this guy has put in is simply incredible. https://www.facebook.com/marathonmanuk/photos/a.613457842071811.1073741829.612632838820978/775750949175832/?type=1&amp;theater,571765803516858368,spikeytwitr,2015-02-28 20:16:05+00:00,1,0,
@British_Airways Your website doesnt work to do the registration :( How can I manage for my tonight fly LA to London ? We are a family !,571765748219043840,enigrive,2015-02-28 20:15:51+00:00,0,0,
“@British_Airways: We're planning something big for @comicrelief. All will be revealed soon… #RNDFace ” @kellymunnkey,571765512969048065,Alice_Field,2015-02-28 20:14:55+00:00,0,1,
@British_Airways Please help @MarathonMan_UK You've left him stranded. V poor service. Can @VirginAtlantic get him to his next stop?,571764410273935360,Myboysmum,2015-02-28 20:10:32+00:00,0,0,
@British_Airways You are a disgrace!@MarathonMan_UK trying to raise money for abused children and is now stranded in America. Appalling,571764147400130560,runningflynn,2015-02-28 20:09:30+00:00,0,0,
@British_Airways look after my daddy flying to india tonight like u looked after me at lapland love finn age 6 but ready 2 be 7 #finnsarmy,571763633329479680,snatchlypants,2015-02-28 20:07:27+00:00,0,0,
@British_Airways check out #marathonmanuk currently stranded! please help!! @marathonmanuk,571763065273909248,hangar_54,2015-02-28 20:05:12+00:00,1,0,
@British_Airways Shame on you British Airways for leaving marathonmanuk stranded whilst raising money for charity,571762925750358016,HortonTrotts,2015-02-28 20:04:38+00:00,2,1,
@British_Airways is there no way that @MarathonMan_UK can travel on the remainder of his flights? An amazing challenge needs support.,571762640344764416,scsarahclarke,2015-02-28 20:03:30+00:00,1,1,
@British_Airways @VirginAtlantic Sort out the tickets for @MarathonMan_UK It really can't be that difficult. DO IT NOW.,571762365697544192,Myboysmum,2015-02-28 20:02:25+00:00,0,0,
"@British_Airways Shocking treatment by yourselves of @MarathonMan_UK - leaving him stranded in the US, hampering his fundraising due to T&amp;Cs",571760218075504640,lawrencebromley,2015-02-28 19:53:53+00:00,0,0,
@British_Airways the new accreditation standards of AZA seaworld will fail on many things. Will you still back them? #OpSeaWorld,571759346276827136,ujajura,2015-02-28 19:50:25+00:00,0,0,
@British_Airways BA flight from Philadelphia to London is delayed by 3 hrs. I will miss my flight from London to Chennai. my next options?,571758565070905345,Vathan_G,2015-02-28 19:47:19+00:00,0,0,
"@British_Airways yes we've booked to other flight later 2nite, not b4 we'd to turn up in airprt at 6am. Disappointed at your biz class srv.",571758090774835201,wengwong,2015-02-28 19:45:26+00:00,0,0,
@British_Airways @Tesco THE WORLD WIDE WEB! ,571756577729990656,Baby_david2,2015-02-28 19:39:25+00:00,0,0,
@British_Airways @giapimimo: Boarding BA257. One steward eating a sandwich the other having a cuppa. No idea of service,571756018998349824,giapimimo,2015-02-28 19:37:12+00:00,0,0,
@British_Airways Hi Emma it doesn't work. I am looking the prices for London to GYN. But the error message appears all the time.,571754305109278720,jv_sec,2015-02-28 19:30:23+00:00,0,0,
@British_Airways Unbelievable,571751829987446785,GarethChart,2015-02-28 19:20:33+00:00,0,0,
@British_Airways How many inches is the seat recline in World Traveller and World Traveller+?,571751743123525633,Eternally_Vegan,2015-02-28 19:20:12+00:00,0,0,
@British_Airways do UR staff still permit onboard killings by @G4S_UK ? #blacklivesmatter #Mugemba,571750547423944704,UkThom,2015-02-28 19:15:27+00:00,0,0,
"@British_Airways I'm on hold, it's been 75 minutes just trying to get through to change a flight after a bereavement. Help?!?",571749226394349569,Vic_oriordan,2015-02-28 19:10:12+00:00,0,0,
@British_Airways I will forgive you this time as my seats were just what was needed and no turbulence ,571748039108505601,ransom_ian,2015-02-28 19:05:29+00:00,0,0,
@British_Airways disappointed. Nowhere to charge my laptop!Not a great flyer only reason I upgraded.False advertising,571747912746713088,djmattmoorept,2015-02-28 19:04:59+00:00,0,1,
@British_Airways COMO PUEDO OBTENER CFDI DE BOLETOS COMPRADOS EL 18 FEBRERO 2015,571747846497566720,ralph112358,2015-02-28 19:04:43+00:00,0,0,
"@British_Airways Right, I need help. Your office which is apparently open is closed. Is anyone going to get back to me?! #pooreffort",571747837609955329,GarethChart,2015-02-28 19:04:41+00:00,0,0,
@British_Airways So apparently you're not available to help 24 hours a day 7 days a week?,571746136098279426,GarethChart,2015-02-28 18:57:56+00:00,0,0,
@British_Airways #HearMyCheer #IndiaIndia,571745537923424256,Sagar_Paleja,2015-02-28 18:55:33+00:00,0,0,
@British_Airways No I didn't. I bought return E-Ticket from Expedia website.,571744639025319937,gemmo44,2015-02-28 18:51:59+00:00,0,0,
@British_Airways Why is your Executive Club customer service hotline office closed when it states on the website that it's open?,571744550164799488,GarethChart,2015-02-28 18:51:37+00:00,0,0,
@British_Airways booked a flight with Avios for family &amp; friend on partner (comair). Where can I find in my exec account?,571742932023189504,peterfoster88,2015-02-28 18:45:12+00:00,0,0,
@British_Airways @chrisbatt3 Still no sign of the refund you owe us!,571741532283396096,LesBatt,2015-02-28 18:39:38+00:00,1,0,
"@British_Airways Bumpy flight down from Aberdeen now we're in the North lounge, Dubai in the morning, #wintersun #birthdayfun can't wait!!",571741457037570048,janey_jane68,2015-02-28 18:39:20+00:00,0,0,
@British_Airways Regulation (EC) No 261/2004 Article 8 (a) - reimbursement within seven days...now 9 days and counting!!,571740506092376064,saragoodson59,2015-02-28 18:35:33+00:00,0,0,
@British_Airways - I've spent an hour trying to reach you - I'd ask that you contact me instead as it's at your request REF - 30668984,571739443784237057,wanderlustica,2015-02-28 18:31:20+00:00,0,0,
@British_Airways thanks - do i need to be booked onto the british airways flight for my dog to go on one?,571736854762008576,LauraSpalding27,2015-02-28 18:21:03+00:00,0,0,
@British_Airways U have just refused stepsons seats on 930pm flight JoBurg Heathrow due 2reconfiguring aircraft. I will fight this practice,571734035187273728,rac240464,2015-02-28 18:09:50+00:00,0,0,
@British_Airways been waiting over 35 minutes to speak to you in response to an email requesting I call you - any advice?,571733614620217345,wanderlustica,2015-02-28 18:08:10+00:00,0,0,
"@British_Airways @AmericanAir - Thanks to Cherry at AA priority counter at SFO, I'll get home on time to run my business. Big ups Cherry!!",571733407828348929,luisfer,2015-02-28 18:07:21+00:00,0,0,
@British_Airways best BA flight attendant ever today on flight 0869 Budapest to LHR. Thanks Carolyn.,571732669807136768,1957RAB,2015-02-28 18:04:25+00:00,0,0,
@British_Airways BA 139 on the app says 12:30 departure but on the phone was told 10:05am. When will you get rid of this confusion? Thanks,571730734177783808,numb15,2015-02-28 17:56:43+00:00,0,0,
@British_Airways I had a BA ticket and the AA leg was cancelled and rerouted. Now getting the runaround on getting my Avios/Tier pts. #help,571730100829351936,olouie,2015-02-28 17:54:12+00:00,0,0,
@British_Airways Have travelled the world for 25 yrs and today the British Airways experience was the worst i have ever had from an airline.,571728482515828736,katanadave67,2015-02-28 17:47:47+00:00,0,0,
@British_Airways continues its slide down high standards one expects.If #flight is not full how can you run out of options on food&amp;snacks?!,571728174066876416,Kabusia,2015-02-28 17:46:33+00:00,0,0,
@British_Airways BA were brilliant in CPH it was @SAS that caused chaos. We missed connection too in lhr but again your staff were amazing!,571728105460637696,tur1s,2015-02-28 17:46:17+00:00,1,0,
"@British_Airways I did, thanks Kelly. But with only minutes to spare. Had to get to LGW.",571727294668017664,thecommsdept,2015-02-28 17:43:03+00:00,0,1,
“@British_Airways: @DKirk2012 We're pleased to hear it David! We hope to welcome you on board again soon! ^Kelly”,571726901661843457,krikmr,2015-02-28 17:41:30+00:00,0,0,
@British_Airways #ChelseaAtWembley #OwnTheArch,571725979116167168,geezer_junior,2015-02-28 17:37:50+00:00,0,0,
"@British_Airways appreciate that, thanks Kelly. DM inbound ....",571725952327290880,hashtagkm,2015-02-28 17:37:43+00:00,0,0,
@British_Airways how does ba have a last min plane change in joburg?,571724559688155136,Colin_UK_GB,2015-02-28 17:32:11+00:00,0,0,
"@British_Airways thanks Kev, baby and comforter now reunited.",571723973433663488,rgmckissock,2015-02-28 17:29:52+00:00,0,0,
@British_Airways Thanks Kelly,571722614676295680,EdCJ_Francis,2015-02-28 17:24:28+00:00,0,0,
@British_Airways Thank you! It was a great flight &amp; great service!,571722245690679297,MundieMoms,2015-02-28 17:23:00+00:00,0,0,
@British_Airways not a great experience #clubworld flight delayed again ba891 aircraft past #sellbydate #airlines,571722097447346176,JamesMorganPhD,2015-02-28 17:22:24+00:00,0,0,
@British_Airways @simmo19756 ba last min plane change in joburg?? I don't think so!,571721470331637760,Colin_UK_GB,2015-02-28 17:19:55+00:00,0,0,
"@British_Airways just landed on BA826. I'm a gold card holder and will be giving a Golden Ticket to Chrissy, the purser, for being amazing.",571721322511904768,alanwrafter,2015-02-28 17:19:20+00:00,0,0,
@British_Airways when does your flight schedule to Thailand for end of Feb 2016 come out please?,571720786941231104,REAL_MikeWyatt,2015-02-28 17:17:12+00:00,0,0,
@British_Airways why would it not let me change seats for BA054 last night when the majority of the flight haven't checked in? #infuriating,571718699738107905,hittinghuge,2015-02-28 17:08:54+00:00,0,0,
"@British_Airways just booked Disney package with you guys, can't find the 12 number disney reference number anywhere for magic bands+ADRs?",571718633321316353,wutheringbites,2015-02-28 17:08:38+00:00,0,0,
"@British_Airways Hi, what is the best way to change my frequent flyer number on a BA flight to my Marco Polo (Cathay Pacific) number?",571718292689326080,terryjbarnes,2015-02-28 17:07:17+00:00,0,0,
@British_Airways line to check in for London Heathrow bag drop longer than check in. What's the point of checking in early? @ortambo_int,571718238444359681,hittinghuge,2015-02-28 17:07:04+00:00,0,0,
@British_Airways I fly with you from bahrain to london in business class and it was great the cabin crew were wonderfull. Best regard joe,571716206094204929,eurwy,2015-02-28 16:59:00+00:00,0,0,
@British_Airways another one? Will I get the same cookie cutter response on that one too?,571715573232627712,alexanderhanff,2015-02-28 16:56:29+00:00,0,0,
"@British_Airways Gareth, it's been going on for 5 months. Unless you can resolve it, (and you can't) why bother? Have a great weekend! :-)",571715006246612992,bmm1977,2015-02-28 16:54:14+00:00,0,0,
@British_Airways,571714382171930625,arpha11,2015-02-28 16:51:45+00:00,0,1,
@British_Airways your intended customer won't get it as you have an s at the beginning of the Twitter name,571713947453157376,StuartHydeQPM,2015-02-28 16:50:01+00:00,0,0,
@British_Airways you need to sharpen your pricing for flights from LHR to JFK - £650 dearer than Delta. I'd much prefer to fly you!,571713294974787584,matkeep,2015-02-28 16:47:26+00:00,0,1,
@British_Airways According to Abta–tourism companies should NOT be promoting marine parks/dolphinariums http://abta.com #OpSeaWorld,571712899326054400,CensoredCrabz,2015-02-28 16:45:51+00:00,0,0,
"“@British_Airways: Settle the score in Santorini, it's white, gold, blue and black http://ow.ly/JJkEh ” LOVE THIS!",571712860772016128,Asherleee666,2015-02-28 16:45:42+00:00,0,0,
"@British_Airways finally taken me from hell and a very friendly agent resolved my query. Get it sorted, management!",571712347158417410,bruno_maag,2015-02-28 16:43:40+00:00,0,0,
@British_Airways thank you!,571709994950766594,ysmeenw,2015-02-28 16:34:19+00:00,0,0,
"@British_Airways hi, it says on your website that each Club World seat is equipped with a power socket. In fact I can't use UK plug there.",571709548513394689,DmitryYasser,2015-02-28 16:32:32+00:00,0,0,
@British_Airways Hi. What time do the check in desks open for BA272 (SAN/LHR) this evening?,571708809254584320,gordonj,2015-02-28 16:29:36+00:00,0,0,
@British_Airways I need urgent help. my flight back home seems it has been cancelled and i don't know why. i'm calling but no answer,571708561962770433,MissLeonardis,2015-02-28 16:28:37+00:00,0,0,
@British_Airways.First-time BA flier and unhappy. You caused my missed connection. You think 20£ makes up for 24+ more hrs of inconvenience?,571707720799277056,MelissaPHX,2015-02-28 16:25:17+00:00,0,0,
@British_Airways Hi Kelly . Please confirm that Mrs J Simpson will be on the flight so that we don't go back and wast more time tomorrow.,571707695499239424,simmo19756,2015-02-28 16:25:11+00:00,0,0,
@British_Airways Skinning burning&amp;burying animals alive-NOT cool #CrueltyIsNotCool Pls sign http://bit.ly/1JDDRAW,571705262802935809,nina_ilo,2015-02-28 16:15:31+00:00,0,0,
@British_Airways I've been waiting in a phone Q to speak to customer services for over 20mins! Can you help instead?,571703171250294785,Precipus,2015-02-28 16:07:12+00:00,0,0,
"@British_Airways Great service from crew, first time flying with BA!",571703085925572608,LordJoshuaBull,2015-02-28 16:06:52+00:00,0,0,
@British_Airways Which aircrafts fly from London Gatwick to Orlando International? :),571702513612824576,Eternally_Vegan,2015-02-28 16:04:35+00:00,0,0,
"@British_Airways I am not able to get price quoted through the website. It keeps getting ""error obtaining price quoted"" ideas?",571701921888796672,jv_sec,2015-02-28 16:02:14+00:00,0,0,
@British_Airways heading home after a fantastic concert @Concertgebouw with @BrittenSinfonia @Polyphony_UK @PaulArchibald @HeidiBennettTPT,571701877718556672,Shane_Trumpet,2015-02-28 16:02:04+00:00,1,1,
"@British_Airways no compensation for Easter flights paid for last Oct, just cancelled by BA. Unacceptable customer relations, no goodwill",571695098733457408,saragoodson59,2015-02-28 15:35:07+00:00,0,0,
@British_Airways thanks for sorting out my refund - better customer service,571694985789235201,davidhunt61,2015-02-28 15:34:40+00:00,0,0,
"@British_Airways under EU regs I am entitled to upto €1,220 compensation for my delayed luggage - how do I file for this?",571694825218678784,alexanderhanff,2015-02-28 15:34:02+00:00,0,0,
@British_Airways slept all the way - perfect as usual!,571694782390657024,davidrkirk_,2015-02-28 15:33:52+00:00,0,0,
@British_Airways really really hate having to wait for a bus to take to domestic arrivals at LGW. Seems a bit incompetent to me!,571693908431925250,tombrazel,2015-02-28 15:30:23+00:00,0,0,
@British_Airways with your changes to reward flights. Are dme/led classed as long haul to avoid been shafted with the shuttle??,571693630135660544,dazwilkinson,2015-02-28 15:29:17+00:00,0,0,
"@British_Airways have over booked there flight by 80 seats and say ""sorry for the inconvenience please try again tomorrow""",571692707141300225,simmo19756,2015-02-28 15:25:37+00:00,0,0,
@British_Airways BA4822 to DFW cancelled and you don't have a presence in SFO. Please advise,571692529189560321,luisfer,2015-02-28 15:24:55+00:00,0,0,
@British_Airways It was a big increase in the space of a few minutes,571690379717812224,ChoudrySof,2015-02-28 15:16:22+00:00,0,0,
"@British_Airways can I use a companion voucher retrospectively on something I've booked for 12th March, in order to get 2nd ticket?",571689663586537472,k_guk,2015-02-28 15:13:31+00:00,0,0,
@British_Airways can you update the app to allow multi city as a booking option ? #justasking,571688355311816704,boy_named_Stu,2015-02-28 15:08:20+00:00,0,0,
@British_Airways what does a payment 'British Airways AM' mean on my statement?,571687419948470272,DMcCSE17,2015-02-28 15:04:37+00:00,0,0,
@British_Airways don't want to risk gold card holders snapping them up before I can reserve,571687106118090752,sarah_lou_ise_,2015-02-28 15:03:22+00:00,0,0,
@British_Airways great thanks. More than happy to pay to reserve exit row.. I've been able to do it months in advance before...,571686995866603520,sarah_lou_ise_,2015-02-28 15:02:55+00:00,0,0,
@British_Airways I do hope so - I have a connecting flight heading further west…,571686864127696896,tweetsfromben,2015-02-28 15:02:24+00:00,0,0,
"@British_Airways Thanks Emma, it let me in a few minutes ago, all checked in now. Cheers",571686636272160768,AdsBrady,2015-02-28 15:01:30+00:00,0,0,
@British_Airways you can't even communicate with yourselves to find out what rubbish you have told me to keep it consistent,571685892043227136,alexanderhanff,2015-02-28 14:58:32+00:00,0,0,
"@British_Airways ""Apologies for the conflicting advice Alexander. The information we found is that it should have been in Berlin by now.""",571685805380530177,alexanderhanff,2015-02-28 14:58:12+00:00,0,0,
@British_Airways you see you told me the bag was with the courier last night so I checked and it isn't then you sent me a DM as follows:,571685701122711553,alexanderhanff,2015-02-28 14:57:47+00:00,0,0,
@British_Airways oh ok so we are just talking T's and C's great customer service.,571685622202691584,davemdarcy,2015-02-28 14:57:28+00:00,0,0,
@British_Airways don't seem to mind treating their customers appallingly. #bajustdontcare,571685428262252544,robbob4321,2015-02-28 14:56:42+00:00,0,0,
"@British_Airways I would be happy to, Linda. I believe you need to 'follow' me before I can direct-message you.",571685423971479552,brchaplin,2015-02-28 14:56:41+00:00,0,0,
@British_Airways so here is the call recording from that number you just posted: https://clyp.it/pe504wqs,571685193041485826,alexanderhanff,2015-02-28 14:55:46+00:00,0,0,
@British_Airways no the bag is not with the courier I called that number already and am about to publish the recording of the call,571684554332889089,alexanderhanff,2015-02-28 14:53:13+00:00,0,0,
@British_Airways charged for a flight from JHB to LND then charge add R600 to confirm seat and now say flight full go home #corporatethieves,571684371616428032,simmo19756,2015-02-28 14:52:30+00:00,0,0,
@British_Airways thank you for your reply. I'm sending you my booking reference number via PM.,571683602045382656,luisfer,2015-02-28 14:49:26+00:00,0,0,
@British_Airways hope not for passenger safety's sake ;-),571681225833885697,PaulGardinerDJ,2015-02-28 14:40:00+00:00,0,0,
@British_Airways what's the prize for the winners for the contest,571679497159778304,toral100,2015-02-28 14:33:08+00:00,0,0,
@British_Airways En route to Stockholm on Thursday!,571677947171622912,LordJoshuaBull,2015-02-28 14:26:58+00:00,0,0,
@British_Airways means i need space to elevate my feet with hand luggage (severe ankle swelling as side effect from heart medication),571677406907531265,sarah_lou_ise_,2015-02-28 14:24:49+00:00,0,0,
"@British_Airways hi, about to make booking online. at what stage am i able to pay for exit row seating? Have medical condition which...",571677267157504000,sarah_lou_ise_,2015-02-28 14:24:16+00:00,0,0,
"@British_Airways I think I would only be able to send you a DM if you were my follower, right? Is there another channel (aside from phone)?",571676862927118336,Joao_jttwba,2015-02-28 14:22:40+00:00,0,1,
@British_Airways Does this mean you can afford to compensate me for the head-to-toe bed bug bites on a BA holiday? http://www.bbc.com/news/business-31655443,571676544860475392,yayatowers,2015-02-28 14:21:24+00:00,0,0,
"@British_Airways it’s not my pic, it was @AnnaRichardso who has overcome her fears and is aboard an LA flight…",571675427091189760,MrPershore,2015-02-28 14:16:57+00:00,0,0,
@British_Airways Mixed Fleet Cabin crew! So excited!,571675363195023360,LucasNewcastle,2015-02-28 14:16:42+00:00,0,0,
@British_Airways I LOVE YOU. Another upgrade. Never flying with anyone else BA for life,571675321566695424,emilnava,2015-02-28 14:16:32+00:00,0,0,
@British_Airways your website is appalling #thatisall,571674476577988608,johnskitweets,2015-02-28 14:13:11+00:00,0,0,
@British_Airways oh I see :) never been a problem because you pay for great service with BA I always thought why. thanks Liam,571673598232031232,DanielCraig_GB,2015-02-28 14:09:41+00:00,0,0,
@British_Airways So I can't pick my seat beforehand? Also the flight is already showing as delayed. Never seen that so far in advance,571672990540300288,tweetsfromben,2015-02-28 14:07:16+00:00,0,0,
@British_Airways I accept that but it was suggested she move the weight to hand luggage. Explain how the plane would then have less weight,571672527543635969,davemdarcy,2015-02-28 14:05:26+00:00,0,0,
"@British_Airways cancelling flights out of SFO today for no apparent reason, then 1800 number offers no viable solution. Ridiculous #fail",571672507096252418,luisfer,2015-02-28 14:05:21+00:00,0,0,
@British_Airways In India cricket is not followed as a game but as a religion which every Indian follows #HearMyCheer,571668734265278465,toral100,2015-02-28 13:50:21+00:00,0,1,
"@British_Airways how can it be 9am?? Your website says it is at 10:05am tomorrow. You are all over the place, and incompetent.",571665173381042176,numb15,2015-02-28 13:36:13+00:00,0,0,
@British_Airways two weeks today we will be flying BA to Dubai ! Can not wait !,571663385789632514,BruceLspikey1,2015-02-28 13:29:06+00:00,0,0,
@British_Airways have a place to stay. You could save some cash and give those people the option of some bonus avios miles ;-) (2/2),571662731058802688,numb15,2015-02-28 13:26:30+00:00,0,0,
@British_Airways the reason for the delay is a faulty toilet. Hotel night is scant compensation for residents of London who already (1/2),571662698515202048,numb15,2015-02-28 13:26:22+00:00,0,0,
@British_Airways it will illustrate to people exactly what I have been going through since Wednesday - it is farcical at best,571661403188297728,alexanderhanff,2015-02-28 13:21:14+00:00,0,0,
@British_Airways Online checking down ?? Trying to cHeck in for Tomorrow's Denver BA 219.,571661231125336064,GeorgeShepherdT,2015-02-28 13:20:33+00:00,0,0,
@British_Airways ok I just recorded a call with Berlin I will be posting it online shortly as soon as I have finished processing it,571661205825318912,alexanderhanff,2015-02-28 13:20:27+00:00,0,0,
@British_Airways and you seriously need a child free zone......!!!,571658777939845120,scraso,2015-02-28 13:10:48+00:00,0,0,
@British_Airways your t5 lounge is disgusting and overcrowded. The wifi is impossible to connect to and your power sockets don't work....,571658549635510273,scraso,2015-02-28 13:09:53+00:00,0,0,
@British_Airways everyone has been really helpful here at the airport. Thanks x,571658388377112576,JessieWare,2015-02-28 13:09:15+00:00,1,5,
@British_Airways Kelly - enjoy lunch ,571657708237156353,AnExpatWife,2015-02-28 13:06:33+00:00,0,0,
@British_Airways @GregApps I hope you have more luck than we have had! We await!! No joined up thinking with BA or Cust service!,571657199010885633,christophbowman,2015-02-28 13:04:31+00:00,0,1,
@British_Airways hi is there an issue with online check in? We are trying for our flight to gibraltar tomorrow :,571656985499860993,Audio_Guerrilla,2015-02-28 13:03:40+00:00,0,0,
@British_Airways @HanSuthers - you waste your time! If our experience is anything to go by!,571656903601856513,christophbowman,2015-02-28 13:03:21+00:00,0,0,
"@British_Airways Hi, I've just made a booking online and you have taken a Paypal payment, but I haven't received a booking confirmation",571656713021087744,creativeSE,2015-02-28 13:02:35+00:00,0,0,
@British_Airways we would love to check our flight status - but can't ! Awaiting you to contact us! Now weeks later to sort flights!,571656603683958785,christophbowman,2015-02-28 13:02:09+00:00,0,0,
@British_Airways I had a booking through BA to travel from Atlanta to Chennai.. But my first flight from Atlanta to Dallas is canceled.,571656326411124736,Vathan_G,2015-02-28 13:01:03+00:00,0,0,
@British_Airways still awaiting a response! No use saying you will contact - if you don't ! C21 service! Non existent! Vain promises made,571655688256155648,christophbowman,2015-02-28 12:58:31+00:00,0,0,
@British_Airways You cancelled my flight and now won't refund my seat charges? Spent hours on the phone this week. Not a happy customer.,571655225548918784,brchaplin,2015-02-28 12:56:41+00:00,0,0,
@British_Airways social media team rocks! After months of problems with BA call centre I finally have an infant seat booked for my flight!,571653607361265664,handtravels,2015-02-28 12:50:15+00:00,0,0,
