text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@jet2tweets fails to delay compensation payout to customer as airlines face potential £10bn of claims. http://www.mirror.co.uk/news/uk-news/jet2-fails-delay-compensation-payout-5237914#ICID=sharebar_twitter,571027774913294337,Portal_Aviacion,2015-02-26 19:23:25+00:00,1,0,
"“@jet2tweets: Why not tell us your favourite holiday destination and in 3 words why? #TBT.” *Santorini - views, food &amp; people!*",571025837774008321,Kazt2006,2015-02-26 19:15:43+00:00,0,0,
"@jet2tweets, repeat, is that a dedicated replacement or the next incoming flight?",571025376127938560,theleehoulker,2015-02-26 19:13:53+00:00,0,0,
@jet2tweets is that a dedicated replacement or the next incoming flight?,571021538956337152,theleehoulker,2015-02-26 18:58:38+00:00,0,0,
@jet2tweets your customer care is a joke. Ignore me. Ask for same info. Ask for more info. Hope I go away. Easier getting £ back from HMRC!,571021439647780865,lazysurfrider,2015-02-26 18:58:14+00:00,0,0,
@jet2tweets in dead end terminal. No water. No food. No toilets. No seats. Go jet2!!!!,571018210327339008,theleehoulker,2015-02-26 18:45:25+00:00,0,0,
@jet2tweets departure board says boarding proceed to gate! Sort it out! I get more info on twitter that at airport! !!,571017690606923777,theleehoulker,2015-02-26 18:43:21+00:00,0,0,
@jet2tweets jackasses. Where's my plane? #Fail,571014986652372992,theleehoulker,2015-02-26 18:32:36+00:00,0,0,
@jet2tweets #epicfail. No plane. Might be one in 90 minutes. Flight is 50 minutes. #epicfail,571014224383770624,theleehoulker,2015-02-26 18:29:34+00:00,0,0,
@jet2tweets ls206 any reasons? Or just excuses. #epicfail,571014015155105792,theleehoulker,2015-02-26 18:28:44+00:00,0,0,
"@jet2tweets Hi Kirstie, yes it was brilliant! A gorgeous big villa at Mirador de Lobos, overlooking the sea, 22degrees every day... Bliss!",570948109179748352,ChrisReevesNuke,2015-02-26 14:06:51+00:00,0,0,
@jet2tweets My last day is going shorter it's been brought forward now by 6hrs 5mins in total,570914678249013248,leamaxxy,2015-02-26 11:54:01+00:00,0,0,
"@jet2tweets Hi, are there any plans for Egypt in the future? Just come back from an ace week in Fuerteventura with Jet2. :-)",570908933843492864,ChrisReevesNuke,2015-02-26 11:31:11+00:00,0,0,
@jet2tweets next stage is to contact abtol,570898450860130304,belfastboy73,2015-02-26 10:49:32+00:00,0,0,
@jet2tweets will never book a holiday through this company ever again what a joke and there customer services has gotta be the worst ever!!,570898318588583937,belfastboy73,2015-02-26 10:49:00+00:00,0,0,
"MT @jet2tweets: Have you heard about our new #destinations for 2015? We now fly to #Antalya, #Kefalonia, #Malta and #Tunisia! #ttot #lowcost",570865960124588033,AZairBot,2015-02-26 08:40:25+00:00,0,1,
@jet2tweets flying to Lanzarote from @NCLairport,570716403445182467,MM_PhotosNE,2015-02-25 22:46:08+00:00,0,2,
@jet2tweets you need to sort out your website prices,570594274871529472,joycegizzy,2015-02-25 14:40:50+00:00,0,0,
@jet2tweets the prices on your website that change by hundreds of pounds is minutes is unfair and must be unfair trading,570593940816171008,joycegizzy,2015-02-25 14:39:31+00:00,0,0,
@jet2tweets @RitaOra good read on the way to lanzarote last week #thevoice,570327966317547522,roger37thornton,2015-02-24 21:02:38+00:00,0,0,
@jet2tweets here's one of you Jet2holidays livered Boeing 757-200-WL parked up @LBIAirport on a recent visit,570318141206765569,rossbaileyleeds,2015-02-24 20:23:35+00:00,0,1,
@jet2tweets here's one of your Jet2holidays livered Boeing 737-800's parked up @LBIAirport on a recent visit,570317943004897281,rossbaileyleeds,2015-02-24 20:22:48+00:00,0,1,
"@jet2tweets Hi, Are you issuing APD refunds for under 12's on existing bookings? Not had any communication re my summer booking yet. Thanks.",570317542197235713,rob_browett,2015-02-24 20:21:12+00:00,0,0,
@jet2tweets Boeing 737-800-WL G-GDFX pictured this afternoon out side the @MultiflightUK hangar @LBIAirport,570315377026187265,rossbaileyleeds,2015-02-24 20:12:36+00:00,0,1,
@jet2tweets Can you follow me so I can DM you please?,570298459724640256,WeFlyEMA,2015-02-24 19:05:23+00:00,0,0,
@jet2tweets what a fantastic flight now Will take me a full day to go back in Sardinia in summer ,570291542247776256,gustoitalianouk,2015-02-24 18:37:53+00:00,0,0,
@jet2tweets noooooo stop flying directly from @LBIAirport to Olbia (Sardegna) y????,570262469408657408,gustoitalianouk,2015-02-24 16:42:22+00:00,0,0,
@jet2tweets so after nearly seven weeks after cancelling a flight and stranding. Jet 2 still no refund or compensation. Great service.,570246772183969792,ResponsePink,2015-02-24 15:39:59+00:00,0,0,
"@jet2tweets Hi Kirsty, I have responded to you by Direct Message.",570210453953118208,Jetsetkirky90,2015-02-24 13:15:40+00:00,0,0,
@jet2tweets Either way it was an inconvenience at a cost to the customer. Not great customer service from Jet2 at all.,570142971963809793,jo_wads,2015-02-24 08:47:31+00:00,0,0,
@jet2tweets It cost both myself and my mother money on luggage and travel as well as extra time at airport on our short weekend break.,570142788664344576,jo_wads,2015-02-24 08:46:48+00:00,0,0,
@jet2tweets I wasn't asked a question or offered a choice. I'd purposely bought new cases and travel size goods so I could take luggage on.,570142512347811840,jo_wads,2015-02-24 08:45:42+00:00,0,0,
@jet2tweets do you still have free child places available? Particularly to Puerto Pollensa in May/June,569979232517902337,ClaireBrannon83,2015-02-23 21:56:53+00:00,0,0,
@jet2tweets Hello. Your prices from Leeds to Majorca are unbelievably expensive. It's much cheaper for me to drive to London and fly! Joke.,569941306576916480,JamSebRob,2015-02-23 19:26:11+00:00,0,1,
@jet2tweets ahh I see thank you! ,569932852609093632,sarah_94_xx,2015-02-23 18:52:35+00:00,0,0,
@jet2tweets hi do you know how long to arrive at airport before a flight from Manchester to ibiza? Website says 4 hours?,569930933836636160,sarah_94_xx,2015-02-23 18:44:58+00:00,0,0,
@jet2tweets Just booked our flights...Do you have any deals for airport lounges?,569897570077511680,mccamleydesign,2015-02-23 16:32:23+00:00,0,0,
@jet2tweets Puerto De La Cruz Teneife,569895686298152960,DavidCLumb1,2015-02-23 16:24:54+00:00,0,0,
You can find details of all our late #deals online here: http://bit.ly/1EmGe6B #holidays,569882107465441280,jet2tweets,2015-02-23 15:30:56+00:00,0,0,
7 nights S/C 3* Club Likya Apartments #Dalaman from @NCLairport on 1/5 from £198pp (3 sharing) http://bit.ly/1DNgFLq http://ow.ly/i/8Klcy,569878294033797121,jet2tweets,2015-02-23 15:15:47+00:00,1,0,
7 nights S/C at 3*+ El Trebol in #Lanzarote from @manairport on 5/3 from £242pp (2 sharing): http://bit.ly/1MMCK0G http://ow.ly/i/8Kl4u,569870688267476994,jet2tweets,2015-02-23 14:45:34+00:00,0,0,
"@jet2tweets Hi Kirsty, Off to Gran Canaria for the first time in 15 years...",569868008635699200,RichardHurren,2015-02-23 14:34:55+00:00,0,0,
7 nights S/C at 3*+ Sea Club Alcudia #Majorca from @LBIAirport on 25/4 from £225pp (3 sharing) http://bit.ly/1JClpZh http://ow.ly/i/8KkTI,569863072954900480,jet2tweets,2015-02-23 14:15:18+00:00,0,0,
"7 nights S/C at 3* TRH Torrenova Hotel #Majorca, @GLA_Airport on 15/4 from £243pp (2 sharing) http://bit.ly/1a45PWr http://ow.ly/i/8KkMq",569855464466481152,jet2tweets,2015-02-23 13:45:04+00:00,0,0,
@jet2tweets Can you send me an email address in order that can forward on an email from jet2 confirming prize winning. Malcolm Glover,569853990437052416,akbukowl,2015-02-23 13:39:13+00:00,0,0,
@jet2tweets You don't have a time machine handy so you can fast forward to my holiday on 16th May #tocoldtoday,569849133206528000,RichardHurren,2015-02-23 13:19:55+00:00,0,0,
7 nights S/C at 3*+ #Fuengirola Beach from @EDI_Airport on 9/3 from £291pp (2 sharing) http://bit.ly/1GkGYYU http://ow.ly/i/8KkFE,569848099088306176,jet2tweets,2015-02-23 13:15:48+00:00,0,0,
7 nights B&B at 3* Serhan Hotel in #Bodrum from @EMA_Airport on 7/5 from £179pp (2 sharing): http://bit.ly/1B4IChh http://ow.ly/i/8KkxJ,569840527430037504,jet2tweets,2015-02-23 12:45:43+00:00,1,1,
@jet2tweets thanks. Might be worth mentioning to your app developers/tech team that this doesn't show on the app.,569835182229999616,HiCatAteMyTweet,2015-02-23 12:24:29+00:00,0,0,
"3 nights B&B 3* Best Western Hotel Bila Labut, @BelfastAirport on 15/5 from £167pp (3 sharing) http://bit.ly/18fL0Xs",569834097482305536,jet2tweets,2015-02-23 12:20:10+00:00,0,0,
@jet2tweets can you share with us your customer service secrets and values ???,569824006154674176,Customerservrev,2015-02-23 11:40:04+00:00,0,0,
@jet2tweets your app is showing no delays but staff and boards here saying there are some. Any info? Rome Fiumicino to Manchester today.,569821191696990208,HiCatAteMyTweet,2015-02-23 11:28:53+00:00,0,0,
"@jet2tweets over a month has passed since you cancelled a flight and stranded us in Germany, no refund, no sorry, no service. Nice.",569612064844591105,ResponsePink,2015-02-22 21:37:53+00:00,0,0,
"@jet2tweets Hi there, I noticed the Edinburgh - Toulouse flight that used to run in the summer has gone! Is it coming back?? Thanks!",569601865559760896,SophieM2P,2015-02-22 20:57:22+00:00,0,0,
"@jet2tweets thank you, will do!",569542307076296705,janib_19,2015-02-22 17:00:42+00:00,0,0,
@jet2tweets thanks so much!,569541293635993601,Susanb1453Susan,2015-02-22 16:56:40+00:00,0,0,
"@jet2tweets thank you. I'm struggling to find any free child places, could someone help!",569539392618012672,janib_19,2015-02-22 16:49:07+00:00,0,0,
@jet2tweets we are going to miss a flight from Barcelona to Manchester at 6pm today and need to speak to someone!,569528533321707522,Susanb1453Susan,2015-02-22 16:05:58+00:00,0,0,
@jet2tweets any discount codes at the moment or coming up soon??,569509637290135552,janib_19,2015-02-22 14:50:53+00:00,0,0,
@jet2tweets When are you going to deliver the prize I won on the Christmas Advent Calendar,569493522077913088,akbukowl,2015-02-22 13:46:50+00:00,0,0,
"@jet2tweets. Forget it- now sat on plane for over an hr, hopefully will be on the way soon but too little too late!",569465392164425728,Beaconwatch2012,2015-02-22 11:55:04+00:00,0,0,
"@jet2tweets 80% of buying decisions are based on an emotion, rather than for a rational reason. #Trust is the new currency in business.",569434244625403904,brandyorkshire,2015-02-22 09:51:18+00:00,0,0,
"@jet2tweets Still no call back. When booking on YOUR site, you are responsibility for YOUR ""own label"" supplier. #overcharge #poorservice",569432013637357568,brandyorkshire,2015-02-22 09:42:26+00:00,0,0,
@jet2tweets I have booked an adult luxe holiday with you. I won't be using the bus transfer you offer can this be refunded?,569427386539900928,rossknox92,2015-02-22 09:24:03+00:00,0,0,
"@jet2tweets Waseem, those of us who expected to be skiing today aren't finding that funny. Here's hoping @jet2tweets does better today",569424393434243073,Beaconwatch2012,2015-02-22 09:12:09+00:00,0,0,
@jet2tweets&amp; sending 1 coach for 2 coach loads of people- just woeful!,569408319846281216,Beaconwatch2012,2015-02-22 08:08:17+00:00,0,0,
"@jet2tweets @chippermorgan - or, you pick us up when you say and send a rep- what is going on ?",569406586097176576,Beaconwatch2012,2015-02-22 08:01:23+00:00,0,0,
@jet2tweets- overnight delay &amp; now bus 20mins late to pick up. Great start- where is the airline rep?!?,569406147662368768,Beaconwatch2012,2015-02-22 07:59:39+00:00,0,0,
@jet2tweets departing from @NCLairport this afternoon,569239291592888321,MM_PhotosNE,2015-02-21 20:56:37+00:00,1,2,
@jet2tweets my daughter on cancld flight LS452 chambery-leeds jet2info woeful. No text or email. Website not updated. When is Sunday flight?,569224033708978176,chippermorgan,2015-02-21 19:55:59+00:00,0,0,
@jet2tweets @Ian2780 Its not adverse weather. Other airlines have been able to organise different slots. Why weren't you able to do this?,569205623507849217,jonathan626537,2015-02-21 18:42:50+00:00,0,0,
@jet2tweets bad show at Manchester. 7hrs then cancelled and no guarantee for 2moro- lots of very unhappy people,569203555623690240,Beaconwatch2012,2015-02-21 18:34:37+00:00,0,0,
"@jet2tweets brilliant, thanks",569200778356924416,sgazza90,2015-02-21 18:23:35+00:00,0,0,
"@jet2tweets @helenrambo I agree. Tell us &amp; staff something, over 7hrs and no answer is taking the p**s! What is going o pls?",569196598330331136,Beaconwatch2012,2015-02-21 18:06:58+00:00,0,0,
@jet2tweets tell head office to get in gear &amp; update @mchester to staff- they are nice but 8hr delay&amp; no ingo is taking the p*ss!,569195155099668480,Beaconwatch2012,2015-02-21 18:01:14+00:00,0,0,
"@jet2tweets Hi Waseem, that doesn't show tomorrow's dates. Are today's delays likely to push into tomorrow too? Thanks",569162539206086657,sgazza90,2015-02-21 15:51:38+00:00,0,0,
"@jet2tweets Hi Guys, are flights to Chambery looking OK for tomorrow? Thanks!",569137827553939456,sgazza90,2015-02-21 14:13:26+00:00,0,0,
@jet2tweets Who is Lucy? Who cares?,568872323299868672,LandypeteMorris,2015-02-20 20:38:25+00:00,0,0,
@jet2tweets @RugbyLeeds Leeds Rhinos Flying High ,568837310831300608,grahamrhino10,2015-02-20 18:19:18+00:00,0,0,
"@jet2tweets Still no call? Besides not keeping to your part of the car hire contract &amp; overcharging, you customer service is diabolical!",568827735432413185,brandyorkshire,2015-02-20 17:41:15+00:00,0,0,
@jet2tweets many thanks,568733831345389568,MattAndCO,2015-02-20 11:28:06+00:00,0,0,
"@jet2tweets Hello, just a quick questing I was just enquiry about the date which I will be receiving my US candy prize on? Many thanks",568726756905103360,MattAndCO,2015-02-20 10:59:59+00:00,0,0,
@jet2tweets Please can you advise why you are still ignoring my messages? Your customer service is just diabolical.,568705675355926528,brandyorkshire,2015-02-20 09:36:13+00:00,0,0,
"@jet2tweets Hi Sarah, could u tell me around what month the flights to Dubrovnik for July 2016 will be released. No one else ever replies Ta",568688678521987072,Emmzedge,2015-02-20 08:28:41+00:00,0,0,
@jet2tweets leaving Leeds this morning and thoroughly unimpressed!,568685799442685953,jo_wads,2015-02-20 08:17:14+00:00,0,0,
@jet2tweets told to put our hand luggage size cases in luggage hold only to get on the plane to discover the over heads are empty!,568685710158512128,jo_wads,2015-02-20 08:16:53+00:00,0,1,
@jet2tweets Is it true that the A330 is no longer happening from Manchester this summer? @manairport,568665931456622592,Jetsetkirky90,2015-02-20 06:58:18+00:00,0,0,
@jet2tweets thanks to this jet2 crew who got us back to Manchester today. Great service on board....shame info from Italians was weak!,568493064467169280,Peugeotkidd,2015-02-19 19:31:23+00:00,0,0,
"@jet2tweets The contract was between you and I, not your supplier ""Firefly""! Their service was diabolical &amp; you have overcharged me!",568462612301787137,brandyorkshire,2015-02-19 17:30:22+00:00,0,0,
@jet2tweets Your customer service is diabolical. You have a regular client who has been badly treated &amp; overcharged &amp; you cant ring me?,568461981549793280,brandyorkshire,2015-02-19 17:27:52+00:00,0,1,
@jet2tweets Thanks It's Saturday 28th February my flight can't wait ,568428320305643520,AwesomePlatter,2015-02-19 15:14:07+00:00,0,0,
@jet2tweets I am moveing to Spain ,568417990745706496,AwesomePlatter,2015-02-19 14:33:04+00:00,0,0,
"@jet2tweets Add to the original problems, you are now trying to move the blame onto your white label supplier. My contract is with you!",568417442470502400,brandyorkshire,2015-02-19 14:30:53+00:00,0,0,
"@jet2tweets I have used your company for flights, but will never use or recommend you for car hire. I have sent you a DM with the ref.",568416903670194176,brandyorkshire,2015-02-19 14:28:45+00:00,0,1,
"@jet2tweets thanks Joe, no change this end, but we remain hopefully of a speedy departure.",568406793233293312,Peugeotkidd,2015-02-19 13:48:34+00:00,0,0,
"@jet2tweets this is a time when no news is NOT good news LS792 delayed, latest boarding on screen 1400, but nothing announced? Please tell!",568395929465835520,Peugeotkidd,2015-02-19 13:05:24+00:00,0,0,
@jet2tweets Thanks - I think you need to follow us back so I can DM you :),568333063819825152,ScottishTouchWO,2015-02-19 08:55:36+00:00,0,0,
@jet2tweets You too Sarah! #jet2Kindness,568327058079780864,benjorama,2015-02-19 08:31:44+00:00,0,0,
@jet2tweets good morning can I get nhs discount on a holiday ? ,568290397203652608,madmatt212,2015-02-19 06:06:03+00:00,0,0,
@jet2tweets here's a photo of a Jet2 passenger with ski boots as hand luggage. Mine were squashed in my suitcase!,568181054068133888,JulieBradleyBFC,2015-02-18 22:51:34+00:00,0,0,
@jet2tweets Scotland Women's Touch Rugby are fundraising for World Cup- would you be interested in donating raffle prize or sponsorship? :),568169263212716032,ScottishTouchWO,2015-02-18 22:04:43+00:00,0,0,
@jet2tweets I didn't have enough for my morning latte. Someone upgraded me to a large and threw in a slice of carrot cake! #Jet2Kindness,568166844542148608,benjorama,2015-02-18 21:55:06+00:00,0,0,
@jet2tweets #SadFace,568117797508812801,AU55SEY,2015-02-18 18:40:12+00:00,0,0,
"I don't know, you guys unfollowed me, @Jet2tweets I booked 2 flights with you yesterday, unfollowed today :-(",568117540444114944,AU55SEY,2015-02-18 18:39:11+00:00,0,0,
@jet2tweets is your head in the clouds? Make sure you respond your complaints on http://aspokesmansaid.com,568040130549653504,SpokesmanAlerts,2015-02-18 13:31:35+00:00,0,0,
@jet2tweets flying back to paris from leeds,568021017454620672,Rose_LMD,2015-02-18 12:15:38+00:00,0,0,
"@jet2tweets hey i am checking in for a flight but i don't know which identity card i should select, can you help ?",568013384031059968,Rose_LMD,2015-02-18 11:45:18+00:00,0,0,
“@jet2tweets: Bit of escapism for you all this afternoon -winter in the Alps! #Alps #ski ”,568010024418729984,caplanslc,2015-02-18 11:31:57+00:00,0,0,
@jet2tweets I dont seem to be able to dm. You.,567996464988889088,deneescolonic,2015-02-18 10:38:04+00:00,0,0,
@jet2tweets off to Portugal in October I will ask one of your lovely members of staff on the plane ,567763201522405376,BabyBooPom,2015-02-17 19:11:10+00:00,0,1,
"@jet2tweets we stayed right next to this! Pretty great at night, when the crowds have gone!",567733182502830080,hedon182,2015-02-17 17:11:53+00:00,0,1,
@jet2tweets looking forward to my next flight in a few months maybe I can meet the pilot ,567706170841137153,BabyBooPom,2015-02-17 15:24:33+00:00,0,0,
@jet2tweets Thank you!! I wish!!!,567645290640187394,BeckAdlington,2015-02-17 11:22:38+00:00,1,1,
"@jet2tweets poor show Jet2 customer services , four letters sent and no replies !! Looks like i have to start court action !",567640962307198976,Shamnotay,2015-02-17 11:05:26+00:00,0,0,
@jet2tweets please do :-),567621248508002304,hazelholt71,2015-02-17 09:47:06+00:00,0,0,
@jet2tweets ace customer service in Barcelona. Lost phone in taxi. Went to jet2 desk.lent me a phone. Rang hotel &amp; taxi co. Got phone back ,567417741293137920,luckywookiee,2015-02-16 20:18:26+00:00,0,0,
"@jet2tweets it's a pleasure, great flight today as well.",567395292086296576,hazelholt71,2015-02-16 18:49:13+00:00,0,0,
Find details of all our late #deals online here: http://bit.ly/1AdYUCx #holidays,567369217734086658,jet2tweets,2015-02-16 17:05:37+00:00,0,0,
3 nights B&B at 4* Alexander II in #Krakow from @NCLairport on 13/3 from £267pp (3 sharing) http://bit.ly/1CA3GZj http://ow.ly/i/8F5Jg,567367891759427584,jet2tweets,2015-02-16 17:00:21+00:00,1,0,
3 nights B&B at 3* Donauwalzer in #Vienna from @manairport on 13/3 from £226pp (2 sharing) http://bit.ly/1L4dHoa http://ow.ly/i/8F5ov,567360286827741185,jet2tweets,2015-02-16 16:30:08+00:00,0,0,
7 nights SC 4* Quinta Pedra Dos Bicos #Albufeira from @LBIAirport 14/4 from £282pp (3 sharing) http://bit.ly/1AujlhY http://ow.ly/i/8F4O9,567353310500630528,jet2tweets,2015-02-16 16:02:24+00:00,0,0,
7 nights s/c at 3* Oasis Duna Aparthotel from @GLA_Airport on 13/3 from £359pp (4 sharing) http://bit.ly/1zHcVVv http://ow.ly/i/8F4vm,567345347010519040,jet2tweets,2015-02-16 15:30:46+00:00,0,0,
"7 nights s/c, 3* Monica Isabel Beach Club from @EDI_Airport on 12/3 from £313pp (2 sharing) http://bit.ly/1Mq1qvY http://ow.ly/i/8F4jm",567338231713513473,jet2tweets,2015-02-16 15:02:29+00:00,0,1,
3 nights B&B at 2*+ Hotel Fortuna West #Prague from @EMA_Airport 13/3 from £209pp (3 sharing) http://bit.ly/1zhXXGz http://ow.ly/i/8F4b7,567330174090625024,jet2tweets,2015-02-16 14:30:28+00:00,0,1,
7 nights s/c 3* Noelia Playa Hotel #Tenerife from @BelfastAirport 13/3 from £359pp (2 sharing) http://bit.ly/1JlEtuT,567321785147097088,jet2tweets,2015-02-16 13:57:08+00:00,0,1,
@jet2tweets ooh lovely thanks. Yes will do,567301549618364417,kazcuz,2015-02-16 12:36:44+00:00,0,0,
"@jet2tweets doesn't hire from any other ethnicity other than white, black and chinese. Quoting this from personal exp.",567299512038080513,Ambition07,2015-02-16 12:28:38+00:00,0,0,
"@jet2tweets thanks, but this has been done. They know we were stuck abroad, why don't they do the decent thing and pay up. Will try again.",567262989972430848,CllrMeganSwift,2015-02-16 10:03:30+00:00,0,0,
"@jet2tweets many thanks. I already have written and sent emails, with the attached conclusion",567261318819098624,awVIPevents,2015-02-16 09:56:52+00:00,0,0,
"@jet2tweets if i dont book pre book seats, would i be split up from my 4 year old or does jet2 seat families with young children together?",567104612092903424,indieemu,2015-02-15 23:34:10+00:00,0,0,
@jet2tweets arriving at @NCLairport,567084679669764096,MM_PhotosNE,2015-02-15 22:14:58+00:00,0,3,
@jet2tweets our flight was over3hrs delayed.We went through hell and back due to snow.Your ans was the attached.,567071896584617984,awVIPevents,2015-02-15 21:24:10+00:00,0,1,
@jet2tweets waseem keep getting put on hold and in a queue,567007309818507264,lesg7946,2015-02-15 17:07:31+00:00,0,0,
@jet2tweets remember good times at Blackpool airport airside,566937589941551104,brobinson686,2015-02-15 12:30:29+00:00,0,1,
@jet2tweets Ever considered Copenhagen from Leeds as Scandinavian is massively under served from this side of the Pennines?,566920011839975424,jetsetjase,2015-02-15 11:20:38+00:00,0,0,
@jet2tweets It does I can't wait! And he's an excellent cook - me and little 'un love his meals #HappyValentinesDay,566638735245475840,mary_c_1985,2015-02-14 16:42:56+00:00,0,1,
