text,tweet_id,name,tweet_created,retweet_count,favourites_count,tweet_coordinates
@jet2tweets Ta!,581865234366894081,allonlister,2015-03-28 17:07:37+00:00,0,0,
@jet2tweets Hi Adam thanks a lot for the info. It'll be Newcastle to Rome around mid/late November.,581862284835831809,philrp1980,2015-03-28 16:55:53+00:00,0,0,
"@jet2tweets We have flights tomorrow. Conf says 07:30, http://Jet2.com says 07:30, LBA site says 06:30, clock forward problem?",581851446808829953,allonlister,2015-03-28 16:12:49+00:00,0,0,
@jet2tweets hi do you know when your winter 2015/16 flights will be available to book?,581834083443064832,philrp1980,2015-03-28 15:03:50+00:00,0,0,
@jet2tweets Not single manager turned up to take charge. Took an hour to open door for air circulation. No explanations. Policy review req'd,581832071322165250,AlexxiaPG,2015-03-28 14:55:50+00:00,0,0,
"@jet2tweets Flight EMA to FAO sat delayed 40 min n now being told we have to get off and identify our bags! Poor comms, kids crying #SortIt",581821571087618048,AlexxiaPG,2015-03-28 14:14:06+00:00,0,0,
@jet2tweets Thanks Adam. Just DMd you my details x,581807232511279104,HackettLady,2015-03-28 13:17:08+00:00,0,0,
@jet2tweets Please follow me so I can direct message you. Thanks,581804738099994624,WeDeserveBette1,2015-03-28 13:07:13+00:00,0,0,
"@jet2tweets Hi, could you please follow me so I can DM you my details. Thank you x",581801946589372416,HackettLady,2015-03-28 12:56:08+00:00,0,0,
@jet2tweets yay! That's awesome! Also congrats to @JanTweetTweets @suenatal have a lovely weekend x,581768041387700224,HackettLady,2015-03-28 10:41:24+00:00,0,0,
"@jet2tweets could you follow me please so that I can DM, thank you",581765706238300160,suenatal,2015-03-28 10:32:07+00:00,0,0,
Thank you so much @jet2tweets and congrats to @HackettLady @JanTweetTweets,581765295011991552,suenatal,2015-03-28 10:30:29+00:00,0,0,
@jet2tweets @HackettLady @suenatal thanks (and congrats ladies!) - can you follow me so I can DM,581763493008957440,janib_19,2015-03-28 10:23:20+00:00,0,0,
@jet2tweets When are you guys going to invest in some Airbus a320's?,581760019248476160,karlsn74,2015-03-28 10:09:31+00:00,0,0,
@jet2tweets just say ...the cabin crew handled a very poorly lady brilliantly #credittoyourteam #flightLS831,581714810401918976,mrsdobber,2015-03-28 07:09:53+00:00,0,0,
@jet2tweets yes please,581541029603590144,lyn_mcleod,2015-03-27 19:39:20+00:00,0,0,
@jet2tweets Thanks. If the pilot or co pilot are locked out of the cockpit are they able to get back in?,581518412003835905,stevewatson1958,2015-03-27 18:09:28+00:00,0,0,
"@jet2tweets hi, it looks like this was only happening in Chrome browser so sorted now. Thanks.",581481754118266880,pjb1981,2015-03-27 15:43:48+00:00,0,0,
@jet2tweets @xxalibobxx will this procedure be enforced as I am sure in the past this is not always the case,581479526661775360,manddvictor,2015-03-27 15:34:57+00:00,0,0,
@jet2tweets @stevewatson1958 is this in force on all Jet2 flights,581477818267238400,manddvictor,2015-03-27 15:28:09+00:00,0,0,
"@jet2tweets interesting start to our hol yesterday! Aborted landing in Alicante, nearly pooped when we hit the runway and took off again",581453559499239424,mrstinahammond,2015-03-27 13:51:46+00:00,0,0,
"@jet2tweets Do Jet2 procedures enforce a ""2 crew members in the cockpit at all times"" rule?",581435596486344704,stevewatson1958,2015-03-27 12:40:23+00:00,0,0,
@jet2tweets thanks for your help - checkin just closed unfortunately.,581431855494377472,timwright_leeds,2015-03-27 12:25:31+00:00,0,0,
@jet2tweets any chance I could get on your 13.40 flight today from FCO to LBA. My flight via Ams delayed.,581428573589893120,timwright_leeds,2015-03-27 12:12:29+00:00,0,0,
"@jet2tweets hi,is there a problem with your site? Trying to login to Manage My Booking but getting this error?",581417452757733376,pjb1981,2015-03-27 11:28:17+00:00,0,0,
@jet2tweets hi can you confirm the new depart time for flight ls888 frm Prague to Manchester.,581404577582440448,Rob_Stoke,2015-03-27 10:37:07+00:00,0,0,
@jet2tweets Ahhh fab thank you x,581397120474836992,xxalibobxx,2015-03-27 10:07:30+00:00,0,0,
@jet2tweets #jet2view Leaving Barcelona yesterday.,581395177241223168,pandaeyes82,2015-03-27 09:59:46+00:00,0,0,
@jet2tweets Mediterranean Sea.,581392143299796993,pandaeyes82,2015-03-27 09:47:43+00:00,0,0,
@jet2tweets Mediterranean,581392086253088768,gazh147,2015-03-27 09:47:29+00:00,0,0,
@jet2tweets thank you. We are still at MAN. Aircraft change so only departing about 11.30 now. Can't wait!,581391914663972865,dizzytix,2015-03-27 09:46:48+00:00,0,0,
@jet2tweets the beautiful Mediterranean sea,581390862057410560,sherree75,2015-03-27 09:42:37+00:00,0,0,
@jet2tweets i have a package holiday to Budv with you. Can i check in at BUD airport at no cost as I have no access to a printer.,581389875745812480,dizzytix,2015-03-27 09:38:42+00:00,0,0,
@jet2tweets @OldGeorge8 lovely old job. That's put my mind a rest. Flying with you soon.,581383334015668224,Ericpennyworth,2015-03-27 09:12:43+00:00,0,0,
@jet2tweets Excellent news and Good to see that Jet2 is ahead of the game!,581371175714050048,OldGeorge8,2015-03-27 08:24:24+00:00,0,0,
@jet2tweets In light of the terrible French Alps crash will Jet2 be adopting a 2 in the cockpit policy?,581362056789671936,OldGeorge8,2015-03-27 07:48:10+00:00,0,0,
@jet2tweets final balance paid to holiday! Can't wait to fly out to Lanzarote with the family!! ,581345873055080448,rebekah8_6,2015-03-27 06:43:51+00:00,0,0,
@jet2tweets ensure a member of cabin crew is in the cockpit when pilot or co pilot leave the cabin. #GermanWingsCrash #AlpsCrash #A320Crash,581234814960975872,mick376ad,2015-03-26 23:22:33+00:00,0,1,
@jet2tweets @pryordurkin nice to read that as always like to fly with Jet2,581172119339446273,DKGooders,2015-03-26 19:13:25+00:00,0,0,
@jet2tweets Thanks for letting me know!,581161831106015232,itspedromc,2015-03-26 18:32:32+00:00,0,0,
@jet2tweets all Jet2 flights have a 10% sale on! Book your holiday today extra savings #dalaman #Turkey #holidays http://www.jet2.com,581153405814575104,VillaYar,2015-03-26 17:59:03+00:00,0,0,
@jet2tweets hi my wife injured her leg skiing and needs a wheelchair when we get to Edin from Salz on Sat. How can I arrange that? Thnx,581141530561417216,orourkes05,2015-03-26 17:11:52+00:00,0,0,
@jet2tweets Can you take water pistols in hold luggage? Sorry if this is a ridiculous question....,581136465989640193,itspedromc,2015-03-26 16:51:45+00:00,0,0,
@jet2tweets they said take it out of one bag and put it in another surly it's all going on the same plane.please use your heads shocking,581038415640170496,DanLoach,2015-03-26 10:22:08+00:00,0,0,
@jet2tweets absolutely disgusted just checked in paid £40 to take my clubs and was 3kg over and the charge me £40 extra shocking,581038186991906816,DanLoach,2015-03-26 10:21:13+00:00,0,0,
@jet2tweets Jet2 nominated as best airline in 2015 #50plusawards Vote http://bit.ly/1zRrM4Z to be included in £50 prize draw,581022362147012608,Rob50plusShow,2015-03-26 09:18:20+00:00,0,0,
"@jet2tweets #Jet2snaphut research before you go and keep a little notebook on you with important info, nearest metro station, directions etc",581015500353724416,suenatal,2015-03-26 08:51:04+00:00,0,0,
@jet2tweets Family and friends 9 day break to Tenerife :) First time with Jet2 ;)),580791095015145472,kittycatlitter,2015-03-25 17:59:22+00:00,0,0,
@jet2tweets perfect thanks #gifts,580787282296381440,G4SAGGU,2015-03-25 17:44:13+00:00,0,0,
@jet2tweets flying back from prague tomorrow can I take chocs n sweets in cabin baggage ?,580779711607005184,G4SAGGU,2015-03-25 17:14:08+00:00,0,0,
@jet2tweets thank you but after several phone calls and a bit of Internet searching a compromise has been reached.,580763929770610688,paula_plt,2015-03-25 16:11:25+00:00,0,0,
"@jet2tweets #Jet2Snaphut be prepared to walk A LOT! And always look up around you! Esp in cities like New York, where everything is so tall",580757173698953217,janib_19,2015-03-25 15:44:34+00:00,0,0,
@jet2tweets #Jet2SnapHut if there is no meter readings try to bargain the taxi price as they always charge extra from foreigners,580740420138885122,HackettLady,2015-03-25 14:38:00+00:00,0,0,
@jet2tweets is it possible to book a flight for 1 person but room for 2 people on @jet2holidays,580737978613522432,princessrisi,2015-03-25 14:28:18+00:00,0,0,
@jet2tweets @lyn_mcleod,580730745448189952,lyn_mcleod,2015-03-25 13:59:33+00:00,0,0,
"@jet2tweets Research whether you can or can't drink the tap water, believe me its not fun if you get it wrong.. #jet2snaphut",580719239650250752,____LP____,2015-03-25 13:13:50+00:00,0,0,
@jet2tweets hi it wont let me print holiday tickets and information for the holiday in 3 weeks could you send them by post instead please?,580713469328125953,mattyrogers1988,2015-03-25 12:50:54+00:00,0,0,
@jet2tweets wish i lived nearer! ,580689192176492544,MrsHelenTP,2015-03-25 11:14:26+00:00,0,0,
@jet2tweets too bad it's work!,580463487735984128,alexlowndes88,2015-03-24 20:17:34+00:00,0,0,
@jet2tweets Leeds to Amsterdam,580454364193681408,alexlowndes88,2015-03-24 19:41:19+00:00,0,0,
"@jet2tweets first time with Jet2 today. Very impressed all round, friendly service, on time, clean",580449878893031424,alexlowndes88,2015-03-24 19:23:30+00:00,0,0,
@jet2tweets only allow one complaint per party!!!!! 10 of us flew and only one of us can complain! @BBCWatchdog @easyJet @flybe,580427822952529920,mountaincamper1,2015-03-24 17:55:51+00:00,0,0,
@jet2tweets I will be using jet2 anyway ! Top class staff ! Feel free to give us free upgrades when we fly then ha ha #bestairline,580416522654511104,paddyheaver,2015-03-24 17:10:57+00:00,0,0,
@jet2tweets can I get free flights to ibiza for a week 20th June since im a loyal customer please :) legends !!,580413132339847168,paddyheaver,2015-03-24 16:57:28+00:00,0,0,
@jet2tweets cheers have a good day!,580370064458801154,GChambers10,2015-03-24 14:06:20+00:00,0,0,
@jet2tweets super. Thank you ,580364854999052288,WeDeserveBette1,2015-03-24 13:45:38+00:00,0,0,
@jet2tweets can you tell me if you charge extra for baggage containing medical supplies? Travelling next week with my disabled daughter?,580364638828781568,GChambers10,2015-03-24 13:44:47+00:00,0,0,
"@jet2tweets thank you, I will. Will you refund my postage costs? I bought a selfie stick and it doesn't work.",580305134313463808,WeDeserveBette1,2015-03-24 09:48:20+00:00,0,0,
@jet2tweets can you please give me a number for customer services? 0330 300 0042 from website is not recognised,580301226455224320,judeaustin61,2015-03-24 09:32:48+00:00,0,0,
@jet2tweets hi I thought it important to tell you that I flew back from Maderia yesterday on 800 and the front 3 rows were NOT asked to wait,580263198324080640,jo90210GG,2015-03-24 07:01:41+00:00,0,0,
@jet2tweets don't know how to do that. Do you want to give me an email address or you mail me eamonn@verycreative.me,580125504642129922,eamonnhunt,2015-03-23 21:54:33+00:00,0,0,
@jet2tweets running out of room for Cabin luggage on outward flight... equally poor effort,580115941809369088,TheRealRYAN1987,2015-03-23 21:16:33+00:00,0,0,
@jet2tweets running out of food on the flight back from Rome today. Poor effort.,580115839443189760,TheRealRYAN1987,2015-03-23 21:16:08+00:00,0,0,
@jet2tweets package ideally,580008764453097472,Lozj77,2015-03-23 14:10:40+00:00,0,0,
@jet2tweets never in my life have I had worse flying experiences than those with #Jet2 - think twice before booking with them.,580007070453403648,LanaDolan,2015-03-23 14:03:56+00:00,0,0,
@jet2tweets I travelled from Manchester to Budapest on Thursday and returned yesterday… both journeys delayed by 90mins+ #neveragain,580006385213145088,LanaDolan,2015-03-23 14:01:12+00:00,0,0,
@jet2tweets When will Jet2Holidays Summer 2016 be on sale? Thanks,580005380119502848,marklewins,2015-03-23 13:57:13+00:00,0,0,
"@jet2tweets i cant see this, can you send me a link please - city break under £200",579999583150993408,Lozj77,2015-03-23 13:34:11+00:00,0,0,
@jet2tweets you need to follow me so I can send message,579998811935936512,mountaincamper1,2015-03-23 13:31:07+00:00,0,0,
@jet2tweets cant see late deals,579991535124656128,Lozj77,2015-03-23 13:02:12+00:00,0,0,
@jet2tweets we are taking part in a charity hitch hike right now!! Please can you help us with flights?? It's for the NSPCC!,579971119886819328,bananahitch15,2015-03-23 11:41:04+00:00,0,0,
"@jet2tweets Is there a way to filter packages on the website from date going? Looking for a trip 3- 6 april, open to locations",579964030883860480,Lozj77,2015-03-23 11:12:54+00:00,0,0,
@jet2tweets no online check in. What?,579919645278355456,eamonnhunt,2015-03-23 08:16:32+00:00,0,0,
@Jet2tweets : New flights from Glasgow &amp; Newcastle to Larnaka this summer. @gla_airport @NCLairport,579897888295260160,TemptingHols,2015-03-23 06:50:05+00:00,0,0,
@jet2tweets It won't be a brand new 737 that's for sure. ,579770433907609602,karlsn74,2015-03-22 22:23:37+00:00,0,0,
@jet2tweets but purchased some duty free on the plane and its faulty. How may I arrange to return and refund? Thanks,579748516609818624,WeDeserveBette1,2015-03-22 20:56:32+00:00,0,0,
@jet2tweets had a great flight with yourselves recently. Def more leg room than other economy planes ,579748378810155009,WeDeserveBette1,2015-03-22 20:55:59+00:00,0,0,
@jet2tweets your pricing policy is driving me nuts! 10% off plus further 5% offer should mean price goes down not up? Sneaky!,579704032589135873,janholt,2015-03-22 17:59:46+00:00,0,0,
Rob @jet2tweets With respect I have done this 3 times now &amp; sent trees worth of letters! AESA have replied again &amp; Jet2 fail to do so,579674360467816448,evmoregirl,2015-03-22 16:01:52+00:00,0,1,
@jet2tweets Some Sun? ,579633320553803776,c_sandi91,2015-03-22 13:18:47+00:00,0,0,
@jet2tweets at Manchester airport..,579609599449407488,thepaullangley,2015-03-22 11:44:31+00:00,0,0,
@jet2tweets free flights ???,579602140198510592,briangeehx,2015-03-22 11:14:53+00:00,0,0,
@jet2tweets when will the prices be out for next summer ,579569660162650112,sarahpen29,2015-03-22 09:05:49+00:00,0,0,
@jet2tweets have a good night,579347944178114561,catherinegard,2015-03-21 18:24:48+00:00,0,0,
@jet2tweets,579340729228632065,catherinegard,2015-03-21 17:56:08+00:00,0,0,
@jet2tweets then tunisia in September,579338115451645952,catherinegard,2015-03-21 17:45:44+00:00,0,0,
@jet2tweets lanzarote 31st May with jet 2,579337845254565888,catherinegard,2015-03-21 17:44:40+00:00,0,0,
@jet2tweets what are you going to do about the threat of court action by the watchdog for ignoring their instructions?,579327664915410944,LesleyCollins1,2015-03-21 17:04:13+00:00,0,0,
@jet2tweets @UK_CAA Jet2 will never comply unless made to do so their customer service is shocking delayed flight they are in denial? #fail,579322203973509120,tjhkdog,2015-03-21 16:42:31+00:00,0,0,
@jet2tweets i can't go to My Booking and change it as it states in the FAQ section you can change your selected seat without a call.,579311085515370497,DavidCLumb1,2015-03-21 15:58:20+00:00,0,0,
@jet2tweets is it Possible for me to change my seat Allocation that ive bought? or is it not possible?,579307137618309121,DavidCLumb1,2015-03-21 15:42:39+00:00,0,0,
@jet2tweets thanks for the help guy's. Much appreciated.,579302506670526465,RealMarkMcC,2015-03-21 15:24:15+00:00,0,0,
@jet2tweets so sent a email to operations 3 days ago and not had a response. More crap customer service from you!!,579298878677237760,therealjbeal,2015-03-21 15:09:50+00:00,0,0,
"@jet2tweets hey, any idea when summer 2016 holidays will be released? Thanks.",579296101389496320,RealMarkMcC,2015-03-21 14:58:48+00:00,0,0,
"@jet2tweets 40 minutes without an answer, I hope I don't get charged for being on hold!!!",579279003875454976,leedawson1_lee,2015-03-21 13:50:51+00:00,0,0,
@jet2tweets are your phone lines down? Been on hold for ages and no answer!,579271663763730432,leedawson1_lee,2015-03-21 13:21:41+00:00,0,0,
@jet2tweets hi I've booked with u but need to req a travel cot how do I do that? Thanks,579246533725569024,ruthabram,2015-03-21 11:41:50+00:00,0,0,
@jet2tweets great ok thanks!,579217649625751552,sazzle0dazzle,2015-03-21 09:47:03+00:00,0,0,
"@jet2tweets yes I am aware of that, but I am trying to find out for my friend what her fees would be",579211609291161600,sazzle0dazzle,2015-03-21 09:23:03+00:00,0,0,
@jet2tweets @wizzair exposed on BBCR4 moneybox at midday for falsely claiming that flight comp under SC ruling can only go back 2 years,579209719379836928,fermi239,2015-03-21 09:15:32+00:00,0,0,
@jet2tweets hey what are the charges for changing a return flight mid August to the beginning of August? The flights are Glasgow to Paphos.,579188662627266560,sazzle0dazzle,2015-03-21 07:51:52+00:00,0,0,
@jet2tweets Thank you folks for a fantastic eclipse flight. Here''s the umbra overtaking us at 2000kts ...,579016733689819138,hamishonfloats,2015-03-20 20:28:41+00:00,3,6,
@jet2tweets now that's a picture,578971195850244096,NorthumbPiper,2015-03-20 17:27:44+00:00,0,0,
@jet2tweets and funny how there were seats available in between our seats that were available to book but it still separated us by 3 rows!,578949479157616641,linsbaumeister,2015-03-20 16:01:26+00:00,0,0,
@jet2tweets how selfless of you to do that when you are charging me £6 to do it and convenient it auto allocates us separately #whatbull,578949343706771456,linsbaumeister,2015-03-20 16:00:54+00:00,0,0,
@jet2tweets flight LS887 4hrs late from Manc. Replacement plane has refreshments for less than 1/2 passengers. V poor. Expect a compo claim,578924827878232064,alan_bradwell,2015-03-20 14:23:29+00:00,0,0,
@jet2tweets thanks Kirsty boarding now so hopefully homeward bound very soon xx,578924137286074368,RochelleIllingw,2015-03-20 14:20:44+00:00,0,0,
"@jet2tweets waiting in a Rome for flight LS332 to Leeds, delayed until 3pm but still not boarding #no information #whatsgoingon",578920507984232448,RochelleIllingw,2015-03-20 14:06:19+00:00,0,0,
@jet2tweets delay on LS332 from Rome but no info on your website???,578913791607496704,CiaoGuiseley,2015-03-20 13:39:38+00:00,0,0,
@jet2tweets any news on the Prague to Manchester flight? My mate @zeibura is not a happy bunny :-(,578886490635284481,D0bryDan,2015-03-20 11:51:09+00:00,0,1,
"@jet2tweets been delayed since 8:25, moved to another plane, and now lost the extra leg room that we've paid for. Kindly, stick your drink!",578885428264235009,kylegavinjones,2015-03-20 11:46:55+00:00,0,0,
@jet2tweets thanks for making me accept seats not next to my husband unless I pay £6 each...and charge if I don't check in online,578883058427904000,linsbaumeister,2015-03-20 11:37:30+00:00,0,0,
"@jet2tweets hi, is there a delay with the 1230 ls888 flight from prague?",578877616997982208,MKJamie87,2015-03-20 11:15:53+00:00,0,0,
"@jet2tweets sat on plane over an hour, something's broke, Going to get off it at 11am fix it or we walk #barcelona",578862717903245313,AshtonHydro,2015-03-20 10:16:41+00:00,0,1,
@jet2tweets Ls202 from Amsterdam on Final to @LBIAirport over Rothwell #eclipse2015 #SolarEclipse,578859050466693121,Mark_Readman99,2015-03-20 10:02:06+00:00,16,15,
@jet2tweets hubby ready for the #eclipse thankyou for the specs x,578848494703771648,piggypops123,2015-03-20 09:20:10+00:00,1,1,
@jet2tweets thank you so much for my glasses! Can't wait to use them! X,578835813099782144,Saminzki,2015-03-20 08:29:46+00:00,1,1,
@jet2tweets What's going on with LS331 Leeds to Rome this morning? Not expected to leave until 14.30???,578833576415916032,PreeceOwen,2015-03-20 08:20:53+00:00,0,0,
@jet2tweets Thank you #eclipse2015,578830630756179968,angelatlucky,2015-03-20 08:09:11+00:00,0,0,
@jet2tweets Thanks very much for my eclipse glasses :),578812580938031104,angelatlucky,2015-03-20 06:57:27+00:00,1,2,
@jet2tweets will do thanks Kirsty..,578693271146364928,ydarans,2015-03-19 23:03:22+00:00,0,0,
@jet2tweets booking some flights through http://jet2.com any discount codes I can use? :),578660191027200000,CarlLoft,2015-03-19 20:51:55+00:00,0,0,
@jet2tweets which flights from manchester to Italy are affected with the strike tomorrow?thanks,578636329522749440,ydarans,2015-03-19 19:17:06+00:00,0,0,
@jet2tweets @urbfsbelle great stuff from Jet2,578562562666721280,grahamck63,2015-03-19 14:23:58+00:00,0,1,
"@jet2tweets Hi, can you tell me the address of your HR department. You can also DM if you would prefer. Thanks",578505635718909952,SahotaAnita,2015-03-19 10:37:46+00:00,0,0,
@jet2tweets @RyanairFlights @easyJet Any news on the Italian Air Traffic Strike 20th March,578502184444243968,TravelsportUK,2015-03-19 10:24:03+00:00,0,0,
@jet2tweets Thank you! I assume you have not released a specific date they will be on sale as Thomson and Thomas Cook have?,578280660781166594,stephaniemunro6,2015-03-18 19:43:48+00:00,0,2,
@jet2tweets you mother truckers lol!,578263126400962560,MarnieWild,2015-03-18 18:34:07+00:00,0,0,
@jet2tweets Do you know when 2016 package holidays and flights are going to be released? #excited to book the holiday part of my wedding!,578252737890131968,stephaniemunro6,2015-03-18 17:52:50+00:00,0,0,
@jet2tweets ok thanks Kirsty,578238044614074368,Sumo_ftm,2015-03-18 16:54:27+00:00,0,0,
"@jet2tweets Hi have a holiday booked for Tunisia in September, with the terrorist attacks that have happened, can I change my destination.",578224624846159873,Sumo_ftm,2015-03-18 16:01:08+00:00,0,0,
@jet2tweets i asked about the Flight Tickets on the online chat. they seemed to be dealing with someone else? do i get them a month before?,578210246335836160,DavidCLumb1,2015-03-18 15:04:00+00:00,0,0,
@jet2tweets Please can you supply me with an email do I can forward a complaint about a recent booking.,578175905228541952,isabellagsenior,2015-03-18 12:47:32+00:00,0,0,
@jet2tweets that's where am going already booked and paid,578168053055283200,ShogunSkilling,2015-03-18 12:16:20+00:00,0,0,
@jet2tweets ... This dropped through my door this morning from the little girl across the road,578147016548737024,Freya_Leigh_,2015-03-18 10:52:44+00:00,1,0,
@jet2tweets good morning!I have checked in online for flight on Saturday..But where do I print my boarding passes?I can't find it! #help!,578117306980569088,sosnowski1,2015-03-18 08:54:41+00:00,0,0,
@jet2tweets when do summer 2016 holidays go on sale?,578107109952221184,cat197923,2015-03-18 08:14:10+00:00,0,0,
@jet2tweets ... But nothing has been taken from my account ?! Do you know why? Many thanks.,577990939790151681,MattChesterUK,2015-03-18 00:32:33+00:00,0,0,
@jet2tweets hi I made a deposit for my hol on thurs last wk by debit card and the remaining bal was meant to be auto debited on the 17/03...,577990749310029824,MattChesterUK,2015-03-18 00:31:47+00:00,0,0,
@jet2tweets I've spoken to an advisor over the phone already who can't help. Damage is done. What is the procedure for complaints please?,577959460976607232,JadeyLou_xo,2015-03-17 22:27:28+00:00,0,0,
@jet2tweets shocking service! @JadeyLou_xo,577918916086886400,land_josh,2015-03-17 19:46:21+00:00,0,0,
@jet2tweets absolutely disgusting customer service! Completely ruined my holiday when I've payed decent money.,577917783608004609,JadeyLou_xo,2015-03-17 19:41:51+00:00,0,0,
@jet2tweets Mmmm clearly fuel is more expensive at half term....,577894097333174272,katie_bec,2015-03-17 18:07:44+00:00,0,0,
"@jet2tweets thanks Kirsty. Just a suggestion but you might want to mention this on seating plans, everyone was muttering about it.",577867222053462016,jo90210GG,2015-03-17 16:20:56+00:00,0,0,
@jet2tweets Hi travelling to fueterventura with you in sept and passport runs out end of october will i be ok ?,577862685703950336,NotTrousers001,2015-03-17 16:02:55+00:00,0,0,
@jet2tweets when I queried I was told it was standard on the 800's. Thanks for investigating.,577848732680609792,jo90210GG,2015-03-17 15:07:28+00:00,0,0,
"@jet2tweets hi Kirsty. Flying Leeds Bradford to Madeira yesterday, departed 8.15am. Stewardess was quite unpleasant about it. Thanks.",577830587010039808,jo90210GG,2015-03-17 13:55:22+00:00,0,0,
@jet2tweets launches East Midlands Airport winter flying schedule http://ow.ly/Kr7IC,577811794787352576,derbyshire_live,2015-03-17 12:40:41+00:00,0,1,
