tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,predictions
570084582780899328,negative,1.0,Customer Service Issue,1.0,Virgin America,,amanduhmccarty,,0,"@virginamerica awaiting my return phone call, just would prefer to use your online self-service option :(",,2015-02-23 20:55:30 -0800,,Pacific Time (US & Canada),0
570035876845084672,negative,1.0,Customer Service Issue,1.0,Virgin America,,DannyDouglass,,0,@virginamerica your chat support is not working on your site: http://t.co/vhp2gtdwpk,,2015-02-23 17:41:58 -0800,"San Francisco, CA",Pacific Time (US & Canada),2
570025482344898560,negative,0.6688,Flight Booking Problems,0.6688,Virgin America,,will_lenzenjr,,0,"@virginamerica hey, first time flyer next week - excited! but i'm having a hard time getting my flights added to my elevate account. help?",,2015-02-23 17:00:40 -0800,Iowa City,Central Time (US & Canada),3
569996412286582784,negative,0.6939,Flight Booking Problems,0.6939,Virgin America,,murphicus,,0,@virginamerica hi! i'm so excited about your $99 lga-&gt;dal deal- but i've been trying 2 book since last week &amp; the page never loads. thx!,,2015-02-23 15:05:09 -0800,"new york, new york",Eastern Time (US & Canada),2
569989034501500928,negative,1.0,Customer Service Issue,1.0,Virgin America,,rachie1126,,0,@virginamerica i called a 3-4 weeks ago about adding 3 flights from 2014 to my elevate...they still haven't shown up...help!,,2015-02-23 14:35:50 -0800,"New York, NY",Eastern Time (US & Canada),3
569976620158578688,negative,1.0,Customer Service Issue,1.0,Virgin America,,onerockgypsy,,0,@virginamerica heyyyy guyyyys.. been trying to get through for an hour. can someone call me please? :/,,2015-02-23 13:46:30 -0800,next city,Pacific Time (US & Canada),1
569973821396152323,negative,1.0,Late Flight,0.6789,Virgin America,,noelduan,,0,"@virginamerica hi, virgin! i'm on hold for 40-50 minutes -- are there any earlier flights from la to nyc tonight; earlier than 11:50pm?",,2015-02-23 13:35:23 -0800,SF ↔ NY,Eastern Time (US & Canada),3
569967019958730753,negative,1.0,Lost Luggage,1.0,Virgin America,,gianagon,,0,@virginamerica everything was fine until you lost my bag,"[40.6413712, -73.78311558]",2015-02-23 13:08:21 -0800,New York + Panama,Eastern Time (US & Canada),3
569946362126602240,negative,1.0,Flight Attendant Complaints,0.3516,Virgin America,,seimatrun,,0,@virginamerica your airline is awesome but your lax loft needs to step up its game. $40 for dirty tables and floors? http://t.co/hy0vrfhjht,,2015-02-23 11:46:16 -0800,Los Angeles,,0
569935232033366017,negative,1.0,Customer Service Issue,1.0,Virgin America,,meme_meng,,0,@virginamerica what is going on with customer service? is there anyway to speak to a human asap? thank you.,,2015-02-23 11:02:02 -0800,,,1
569933816963342337,negative,1.0,Customer Service Issue,1.0,Virgin America,,GunsNDip,,0,@virginamerica why can't you supp the biz traveler like @southwestair  and have customer service like @jetblue #neverflyvirginforbusiness,,2015-02-23 10:56:25 -0800,,Pacific Time (US & Canada),2
569933405506310144,negative,0.6792,Late Flight,0.3477,Virgin America,,arieldaie,,0,@virginamerica you're the best!! whenever i (begrudgingly) use any other airline i'm delayed and late flight :(,,2015-02-23 10:54:47 -0800,Los Angeles,,3
569933360564342784,negative,1.0,Can't Tell,1.0,Virgin America,,GunsNDip,,0,@virginamerica i have no interesting flying with you after this. i will cancelled flight my next four flights i planned.#neverflyvirginforbusiness,,2015-02-23 10:54:36 -0800,,Pacific Time (US & Canada),0
569929243146088448,negative,1.0,Can't Tell,1.0,Virgin America,,GunsNDip,,0,@virginamerica it was a disappointing experience which will be shared with every business traveler i meet. #neverflyvirgin,,2015-02-23 10:38:14 -0800,,Pacific Time (US & Canada),3
569926998824394752,negative,1.0,Flight Booking Problems,1.0,Virgin America,,jsatk,,0,@virginamerica i’m having trouble adding this flight my wife booked to my elevate account. help? http://t.co/px8hqoks3r,"[0.0, 0.0]",2015-02-23 10:29:19 -0800,"Lower Pacific Heights, SF, CA",Pacific Time (US & Canada),3
569919041244147712,negative,1.0,Can't Tell,0.6513,Virgin America,,MaryAnnTaylorT,,0,@virginamerica why is the site down?  when will it be back up?,,2015-02-23 09:57:42 -0800,"New York, NY",Arizona,3
569911816937033728,negative,1.0,Cancelled Flight,1.0,Virgin America,,AlisonK33774854,,0,@virginamerica i like the tv and interesting video . just disappointed in cancelled flightled flight when other flights went out to jfk on saturday .,,2015-02-23 09:29:00 -0800,,,0
569911674158731264,negative,1.0,Late Flight,1.0,Virgin America,,GunsNDip,,0,"@virginamerica just landed in lax, an hour after i should of been here. your no late flight bag check is not business travel friendly #nomorevirgin",,2015-02-23 09:28:26 -0800,,Pacific Time (US & Canada),3
569910981868060673,negative,1.0,Customer Service Issue,0.6863,Virgin America,,MerchEngines,,0,"@virginamerica is it me, or is your website down?  btw, your new website isn't a great user experience.  time for another redesign.",,2015-02-23 09:25:41 -0800,"Los Angeles, CA",Arizona,0
569909224521641984,negative,1.0,Customer Service Issue,0.6771,Virgin America,,ColorCartel,,0,@virginamerica i can't check in or add a bag. your website isn't working. i've tried both desktop and mobile http://t.co/avyqdmpi1y,,2015-02-23 09:18:42 -0800,"Austin, TX",Mountain Time (US & Canada),2
569907336485019648,negative,1.0,Can't Tell,0.659,Virgin America,,MustBeSpoken,,0,@virginamerica - let 2 scanned in passengers leave the plane than told someone to remove their bag from 1st class bin? #uncomfortable,,2015-02-23 09:11:12 -0800,,,1
569896805611089920,negative,1.0,Flight Booking Problems,0.6714,Virgin America,,mattbunk,,0,@virginamerica what is your phone number. i can't find who to call about a flight reservation.,,2015-02-23 08:29:21 -0800,"Sterling Heights, MI",Eastern Time (US & Canada),0
569894449620369408,negative,1.0,Customer Service Issue,1.0,Virgin America,,louisjenny,,0,@virginamerica is anyone doing anything there today?  website is useless and no one is answering the phone.,,2015-02-23 08:19:59 -0800,Washington DC,Quito,0
569892199690678272,negative,1.0,Late Flight,0.6882,Virgin America,,GunsNDip,,0,@virginamerica why must a traveler miss a flight to late flight check a bag?  i missed my morning appointments and you lost my business. #sfo2lax,,2015-02-23 08:11:03 -0800,,Pacific Time (US & Canada),3
569891436100874241,negative,0.6925,Late Flight,0.3521,Virgin America,,mrmichaellay,,0,@virginamerica how's a direct flight fll-&gt;sfo have unexpected layover in vegas 4 fuel yet peeps next to me bought for vegas flight. #sneaky,"[0.0, 0.0]",2015-02-23 08:08:01 -0800,Floridian from Cincinnati ,Eastern Time (US & Canada),3
569887310713479168,negative,1.0,Late Flight,0.3486,Virgin America,,GunsNDip,,0,@virginamerica your no late flight bag check just lost you my business. i missed flight and am apt. three other people on flight had same exp.,,2015-02-23 07:51:37 -0800,,Pacific Time (US & Canada),3
569884551712886785,negative,1.0,Customer Service Issue,1.0,Virgin America,,BeLeather,,0,@virginamerica called your service line and was hung up on. this is awesome. #sarcasm,"[0.0, 0.0]",2015-02-23 07:40:39 -0800,,Pacific Time (US & Canada),1
569884407852437504,negative,1.0,Flight Booking Problems,0.6366,Virgin America,,BeLeather,,0,@virginamerica your site is tripping. i'm trying to check in and i'm getting the plain text version. i am reluctant to enter any card info.,"[0.0, 0.0]",2015-02-23 07:40:05 -0800,,Pacific Time (US & Canada),2
569847920192655361,negative,1.0,Late Flight,1.0,Virgin America,,nicholas_v,,0,"@virginamerica should i be concerned that i am about to fly on a plane that needs to be delayed due to a ""tech stop""?","[26.074379, -80.1416831]",2015-02-23 05:15:06 -0800,,Eastern Time (US & Canada),1
569748316776325120,negative,0.6832,Customer Service Issue,0.3773,Virgin America,,usagibrian,,0,@virginamerica use another browser! 2015 &amp; a brand with a reputation built on tech response doesn't have a cross-browser compatible website?,,2015-02-22 22:39:18 -0800,San Francisco CA,Pacific Time (US & Canada),0
569741221783957504,negative,1.0,Flight Booking Problems,0.6767,Virgin America,,usagibrian,,0,"@virginamerica and now the flight flight booking problems site is totally down. folks, what is the problem?",,2015-02-22 22:11:07 -0800,San Francisco CA,Pacific Time (US & Canada),3
569737603617943552,negative,1.0,Customer Service Issue,0.6527,Virgin America,,KindofLuke,,0,@virginamerica i like the customer service but a 40 min delay just for connecting passengers seems too long. va370,,2015-02-22 21:56:44 -0800,,,1
569666477265018881,negative,0.6703,Customer Service Issue,0.6703,Virgin America,,ChrisFordisHere,,0,@virginamerica i need to change my flight thats scheduled in 9 hours and 120 min wait time on phone. im calling intern. help!!,"[51.04345575, -114.06071363]",2015-02-22 17:14:06 -0800,NYC,Tehran,0
569642845516275712,negative,1.0,Customer Service Issue,0.6448,Virgin America,,melokudo,,0,@virginamerica you are failing your customers because your check in process does not link to tsa pre-check.,,2015-02-22 15:40:12 -0800,,Eastern Time (US & Canada),1
569634318349246464,negative,1.0,Can't Tell,1.0,Virgin America,,ChrysiChrysic,,0,@virginamerica @fidifamilies us too! terrible airline! just gave us a hotel hotline number and said sorry,,2015-02-22 15:06:19 -0800,,,1
569633279546036224,negative,1.0,Cancelled Flight,0.6875,Virgin America,,ChrysiChrysic,,0,@virginamerica @chrysichrysic your assistance yesterday when u cancelled flightled our flight was to give us a hotel hotline  shame on you!,,2015-02-22 15:02:11 -0800,,,0
569630092273410048,negative,1.0,Late Flight,1.0,Virgin America,,MOCBlogger,,0,@virginamerica another delayed flight? #likingyoulessandless,,2015-02-22 14:49:31 -0800,San Diego,Alaska,0
569627480425766912,negative,1.0,Customer Service Issue,1.0,Virgin America,,tfaz,,0,@virginamerica i need to register a service dog for a first class ticket from sfo &gt; dulles. the phone queue is an hour or longer. pls advise,,2015-02-22 14:39:09 -0800,"Oakland, California",Pacific Time (US & Canada),0
569619569372823552,negative,1.0,Flight Booking Problems,1.0,Virgin America,,GoShar2012,,0,@virginamerica why can't we book seats on your flights when we buy them or even during check in? creates so much anxiety! #frustrated,,2015-02-22 14:07:43 -0800,"Providence, RI",Eastern Time (US & Canada),3
569618527948115968,negative,0.6543,Flight Attendant Complaints,0.3562,Virgin America,,MOCBlogger,,0,@virginamerica you'd think paying an extra $100 bucks rt for luggage might afford you hiring an extra hand at @sfo #lame,,2015-02-22 14:03:34 -0800,San Diego,Alaska,0
569614365755899905,negative,0.6889,Late Flight,0.6889,Virgin America,,jarrydosborne,,0,@virginamerica please provide status for flight 769.  i cant imagine it's on time as the web indicates  dude to weather here and/or dallas,,2015-02-22 13:47:02 -0800,New York,Eastern Time (US & Canada),1
569609971383586817,negative,1.0,Cancelled Flight,1.0,Virgin America,,mlorenzen,,0,"@virginamerica i paid the premium to fly you across the country, you cancelled flight my flight and offer no check fee or upgrade love? sad face :(",,2015-02-22 13:29:34 -0800,"iPhone: 29.741360,-90.131523",Pacific Time (US & Canada),1
569608328998887424,negative,0.679,Flight Booking Problems,0.3684,Virgin America,,Tyler_Starrine,,0,@virginamerica question: is it not possible to book a seat for an infant under 2? it's not giving me the option but we want a seat for him.,,2015-02-22 13:23:03 -0800,Los Angeles,Pacific Time (US & Canada),3
569596097540132864,negative,1.0,Damaged Luggage,0.6501,Virgin America,,khartline,,0,.@virginamerica i don't understand why you need a dm to give me an answer on if you have a damaged luggage policy.,,2015-02-22 12:34:26 -0800,Las Vegas,Pacific Time (US & Canada),0
569594386066984960,negative,1.0,Damaged Luggage,1.0,Virgin America,,khartline,,0,.@virginamerica does that mean you don't have a policy for destroyed luggage?,,2015-02-22 12:27:38 -0800,Las Vegas,Pacific Time (US & Canada),0
569572942381649920,negative,1.0,Customer Service Issue,0.6983,Virgin America,,paulnakada,,0,@virginamerica having problems flight booking problems on the web site. keeps giving me an error and to contact by phone.  phone is 30 minute wait.,,2015-02-22 11:02:26 -0800,San Francisco,Pacific Time (US & Canada),3
569572740723712001,negative,0.6593,Cancelled Flight,0.6593,Virgin America,,RampantSmashing,,0,@virginamerica how do i reschedule my cancelled flightled flights online? the change button is greyed out!,,2015-02-22 11:01:38 -0800,CA,,0
569566981835218944,negative,1.0,Flight Booking Problems,0.6556,Virgin America,,intlwriter,,0,"@virginamerica i rang, but there is a wait for 35 minutes!! i can book the same ticket through a vendor, fix your site",,2015-02-22 10:38:45 -0800,@ the moment in New Delhi,Pacific Time (US & Canada),3
569564853460807680,negative,1.0,Late Flight,0.3571,Virgin America,,finslippy,,0,"@virginamerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 tomorrow. this is unacceptable.",,2015-02-22 10:30:17 -0800,Brooklyn,Eastern Time (US & Canada),1
569564610837086209,negative,1.0,Cancelled Flight,1.0,Virgin America,,finslippy,,0,"@virginamerica our flight into lga was cancelled flighted. we're stuck in dallas. i called to reschedule, told i could get a flight for today...(1/2)",,2015-02-22 10:29:19 -0800,Brooklyn,Eastern Time (US & Canada),0
569562202405019650,negative,1.0,Bad Flight,1.0,Virgin America,,Gr8Fratsby,,0,@virginamerica why don't any of the pairings include red wine?! only white is offered :( #redwineisbetter,,2015-02-22 10:19:45 -0800,"Washington, DC",Eastern Time (US & Canada),1
569541127340040192,negative,0.6517,Customer Service Issue,0.3371,Virgin America,,sbaaronson,,0,@virginamerica is the website down?,,2015-02-22 08:56:00 -0800,Los Angeles,,2
569540405676654592,negative,0.68,Customer Service Issue,0.35,Virgin America,,jonesbasf,,0,@virginamerica - your site seems a little wonked right now. may want to have a look. tried on two browsers. no css? http://t.co/8qsqmm7kf2,,2015-02-22 08:53:08 -0800,,,2
569494748341407744,negative,1.0,Customer Service Issue,0.7002,Virgin America,,Gr8Fratsby,,0,@virginamerica i'm disappointed that the agent at the designated silver status check in line @dulles_airport closed to assist all pasengers,,2015-02-22 05:51:43 -0800,"Washington, DC",Eastern Time (US & Canada),1
569477692166316033,negative,1.0,Customer Service Issue,1.0,Virgin America,,CSHangover,,0,@virginamerica is it normal to receive no reply from central baggage #baggageissues #smh,,2015-02-22 04:43:56 -0800,Tokyo,Irkutsk,0
569461469042966528,negative,1.0,longlines,0.6818,Virgin America,,girlphotophilly,,0,@virginamerica at logan airport and waiting to checkin for my 9am flight. checkin desk not open !!!!! why?!,,2015-02-22 03:39:28 -0800,"Philadelphia, Pa",Eastern Time (US & Canada),2
569369239183872000,negative,1.0,Can't Tell,0.6629999999999999,Virgin America,,Boards707,,0,"@virginamerica congrats, you just got all my business from ewr to sfo/lax. fuck you @united fl1289 sfo/ewr was the clincher...",,2015-02-21 21:32:59 -0800,"Belmar, NJ",Eastern Time (US & Canada),3
569368160291463168,negative,1.0,Customer Service Issue,0.6777,Virgin America,,MikeWiener,,0,@virginamerica  i applied over 2 weeks ago. haven't heard back and i'm flying this week #disappointed,,2015-02-21 21:28:42 -0800,,Eastern Time (US & Canada),3
569351220097216512,negative,1.0,Customer Service Issue,1.0,Virgin America,,ChrysiChrysic,,0,@virginamerica - too many apologies! you r the worse airlines! don't even respond to your cudtomers,,2015-02-21 20:21:23 -0800,,,0
569348775631675392,negative,1.0,Cancelled Flight,0.3709,Virgin America,,ChrysiChrysic,,0,@virginamerica shame on va for making people spend money in stranded cities when other airlines are landing at jfk! who will reimburse me?,,2015-02-21 20:11:40 -0800,,,3
569323082701275138,negative,1.0,Customer Service Issue,0.7148,Virgin America,,joyabsalon,,0,@virginamerica too bad you say it takes 10 to 14 days via your confirmation email. when i inquired after 3 weeks you claim 6 to 8 weeks!,,2015-02-21 18:29:35 -0800,Northern Virginia,Eastern Time (US & Canada),1
569318651502989312,negative,0.6791,Cancelled Flight,0.6791,Virgin America,,meladorri,,0,@virginamerica flight from bos &gt; las tomorrow was cancelled flightled. no notification; wait times are 1+ hour. will you rebook on another airline?,,2015-02-21 18:11:58 -0800,"Boston, MA",Central Time (US & Canada),0
569311060903268352,negative,1.0,Can't Tell,0.648,Virgin America,,MarwaYousofzoy,,0,"@virginamerica a lot of ""apologies"" being thrown out to customers from what i can see.very sad. thanks for nothing. worst airline ever.",,2015-02-21 17:41:48 -0800,,,1
569310635986546688,negative,1.0,Flight Attendant Complaints,0.6729,Virgin America,,TTINAC11,,0,@virginamerica  for all my flight stuff wrong and did nothing about it. had #worst #flight ever,,2015-02-21 17:40:07 -0800,"Las Vegas, NV",Mountain Time (US & Canada),0
569304030847090688,negative,1.0,Flight Booking Problems,0.6705,Virgin America,,alexrkonrad,,0,@virginamerica trying to book a flight with you guys and your website won't let me... about to lose my business,,2015-02-21 17:13:52 -0800,"New York, NY",Eastern Time (US & Canada),2
569303931916038144,negative,1.0,Can't Tell,1.0,Virgin America,,MarwaYousofzoy,,0,@virginamerica you suck!,,2015-02-21 17:13:29 -0800,,,0
569290361870426112,negative,1.0,Flight Booking Problems,0.6648,Virgin America,,MaximWheatley,,0,@virginamerica just dm'd. same issue persisting.,,2015-02-21 16:19:33 -0800,"Washington, DC",Atlantic Time (Canada),0
569282249717194754,negative,1.0,Cancelled Flight,1.0,Virgin America,,FiDiFamilies,,0,@virginamerica because we never rec'd cancelled flightlation notice we were left w no options to fly out of ps. driving to la for a red eye mon w kids,,2015-02-21 15:47:19 -0800,New York City ,Eastern Time (US & Canada),0
569277854950817792,negative,1.0,Flight Booking Problems,1.0,Virgin America,,lexiesalas,,0,@virginamerica trying to book a flight &amp; your site is down 😁,,2015-02-21 15:29:51 -0800,BAYAREA✈️NYC,Pacific Time (US & Canada),2
569277352129138688,negative,0.7158,Cancelled Flight,0.7158,Virgin America,,Artenis15,,0,@virginamerica you have any flights flying into boston tomorrow? i need to be home and you cancelled flightled my flight and didn't do anything,,2015-02-21 15:27:52 -0800,MA // Ashton in Wonderland,Eastern Time (US & Canada),0
569263837448269826,negative,1.0,Cancelled Flight,1.0,Virgin America,,NancyJFriedman,,0,@virginamerica you stink. flight cancelled flighted from psp to jfk and no notification or ability to rebook #disappointed.  #expected better,,2015-02-21 14:34:09 -0800,New York City,Eastern Time (US & Canada),0
569262225900359680,negative,1.0,Customer Service Issue,0.6733,Virgin America,,MaximWheatley,,0,@virginamerica your website is down and i'm trying to check in!,,2015-02-21 14:27:45 -0800,"Washington, DC",Atlantic Time (Canada),2
569247769166266368,negative,0.7053,Bad Flight,0.7053,Virgin America,,wmrrock,,0,@virginamerica seats in row 8 don't recline should mention that on your website #soreback,,2015-02-21 13:30:18 -0800,CT,Eastern Time (US & Canada),2
569247394002563072,negative,1.0,Late Flight,1.0,Virgin America,,wmrrock,,0,@virginamerica flight 404 delayed 2 hours in la due to mechanical problems. handle like pros but you could have tossed us a free drink.,,2015-02-21 13:28:49 -0800,CT,Eastern Time (US & Canada),0
569244860286263297,negative,0.642,Cancelled Flight,0.642,Virgin America,,BigRichTexasPam,,0,@virginamerica why cancelled flight flights today? no precipitation to be scared of!  ❄️❄️❄️,"[32.8437698, -96.84928399]",2015-02-21 13:18:45 -0800,FREE ADVICE! ,Central Time (US & Canada),0
569238877178716161,negative,1.0,Cancelled Flight,0.6735,Virgin America,,MistakeCakeJake,,0,@virginamerica you guys charged me $100 to reschedule a flight that was then cancelled flighted and are now refusing to refund it. what's the deal?,,2015-02-21 12:54:58 -0800,,Central Time (US & Canada),0
569237252154372097,negative,1.0,Customer Service Issue,0.6968,Virgin America,,NoelArtiles,,0,@virginamerica can’t access your website from safari on iphone 6. seems to work on mac and ipad. need iphone to add passbook.,"[0.0, 0.0]",2015-02-21 12:48:31 -0800,"Austin, TX",Central Time (US & Canada),2
569236251129163777,negative,0.6990000000000001,Customer Service Issue,0.6990000000000001,Virgin America,,floatingatoll,,0,"@virginamerica your mobile site is broken, shows 
""{{header.elevateuser.numofpointsavailable || '0' | number}} points"", won't let me checkin",,2015-02-21 12:44:32 -0800,"Silicon Valley, California",Pacific Time (US & Canada),2
569230983075115010,negative,0.664,Cancelled Flight,0.3412,Virgin America,,aaronkurlander,,0,@virginamerica i was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin,,2015-02-21 12:23:36 -0800,"New York, NY",Eastern Time (US & Canada),0
569229785500680192,negative,1.0,Cancelled Flight,0.6452,Virgin America,,aaronkurlander,,0,"@virginamerica why cancelled flight flight vx413? one sec its delayed, on my to airport, the next its cancelled flightled?gonna email or call me to reschedule?",,2015-02-21 12:18:51 -0800,"New York, NY",Eastern Time (US & Canada),0
569226875349835776,negative,1.0,Customer Service Issue,0.6766,Virgin America,,borknagar,,0,@virginamerica i did it but there was a problem in the link from the email for check-in. thanks,,2015-02-21 12:07:17 -0800,chile,Santiago,1
569224234150404096,negative,1.0,Flight Booking Problems,0.6954,Virgin America,,propsonline,,0,@virginamerica had to change to another airline to get to dc today ... why is @united able to land in dc but not you? cost me $800 ...ugh,,2015-02-21 11:56:47 -0800,"California, USA",Pacific Time (US & Canada),0
569223788639821824,negative,1.0,Cancelled Flight,1.0,Virgin America,,propsonline,,0,@virginamerica i was so looking forward to my first flight with you today but it was cancelled flightled along with the subsequent one ...,,2015-02-21 11:55:01 -0800,"California, USA",Pacific Time (US & Canada),0
569221156504530944,negative,1.0,Can't Tell,0.6526,Virgin America,,shounshounette,,0,@virginamerica  how are you gonna have a deal from dallas to dc but no deal from dc to dallas? #sad,,2015-02-21 11:44:33 -0800,,,1
569218762907324416,negative,1.0,Customer Service Issue,1.0,Virgin America,,DonnellyPatrick,,0,@virginamerica hold times at call center are a bit much,,2015-02-21 11:35:03 -0800,SF Bay Area,Pacific Time (US & Canada),1
569211675108179968,negative,0.6455,Flight Booking Problems,0.3497,Virgin America,,josephschwegler,,0,@virginamerica site down? #help,,2015-02-21 11:06:53 -0800,,Pacific Time (US & Canada),3
569204272795004928,negative,0.6701,Customer Service Issue,0.3505,Virgin America,,daniellewolff,,0,"@virginamerica trying to reset my password, email never arrives. help?",,2015-02-21 10:37:28 -0800,"Los Angeles, CA",Pacific Time (US & Canada),0
569200606595952640,negative,0.6489,Late Flight,0.6489,Virgin America,,stephenasilverm,,0,@virginamerica what is the reason  for the delay of the departure of vx 413 from jfk this afternoon?,,2015-02-21 10:22:54 -0800,,,0
569198782421663745,negative,0.6786,Cancelled Flight,0.6786,Virgin America,,mrl6626,,0,"@virginamerica is todays flight from palm springs, ca to jfk in ny cancelled flightled?",,2015-02-21 10:15:39 -0800,,Arizona,0
569192778468626432,negative,1.0,Customer Service Issue,1.0,Virgin America,,bluesmoon,,0,"@virginamerica the css on your site is a 404 right now, please fix. site unusable.",,2015-02-21 09:51:48 -0800,"Cambridge, MA, USA, Earth",Eastern Time (US & Canada),2
569182336715243520,negative,0.6473,Lost Luggage,0.3341,Virgin America,,RedSoxGirl1976,,0,"@virginamerica we're on flight 910 vegas to boston today, checked in online but our bag count didn't register. can i fix that somehow?",,2015-02-21 09:10:18 -0800,Somewhere outside of Fenway,Eastern Time (US & Canada),3
569179517522046977,negative,0.6636,Customer Service Issue,0.6636,Virgin America,,borknagar,,0,"@virginamerica hi, i'm trying to do check-in but the website is not working. i tried 3 different browsers and the problem continues",,2015-02-21 08:59:06 -0800,chile,Santiago,2
569083230361673728,negative,0.6706,Bad Flight,0.3514,Virgin America,,eatgregeat,,0,"@virginamerica - the passenger in 7d, flt 338 that assaulted me shouldn't have flown. i trust he's banned. crew filed report to @faanews","[26.06726717, -80.14433663]",2015-02-21 02:36:29 -0800,,Eastern Time (US & Canada),1
569028851860254720,negative,1.0,Flight Booking Problems,0.6809,Virgin America,,alanzeino,,0,@virginamerica current bug on website shows ‘select departure city’ when selecting destination city http://t.co/sllyibe2vq,,2015-02-20 23:00:24 -0800,San Francisco,Pacific Time (US & Canada),2
569022319437357056,negative,1.0,Damaged Luggage,1.0,Virgin America,,khartline,,0,@virginamerica luggage was severely dented/missing wheel coming off baggage claim in san. luggage agent miranda (i think) wasn't any help.,,2015-02-20 22:34:27 -0800,Las Vegas,Pacific Time (US & Canada),0
568945958970531840,negative,1.0,Bad Flight,0.6765,Virgin America,,HenryLucero,,0,@virginamerica requested window seat and confirmed window but got stuck in middle seat. not a good way to treat silver member😒,,2015-02-20 17:31:01 -0800,"Los Angeles, CA",,3
568942331921092608,negative,0.6965,Bad Flight,0.3634,Virgin America,,stephanieslome,,0,@virginamerica #wtf i paid for direct flight on purpose not to have to stop for fuel exhausted frequent flier and nothing for inconvenience!,,2015-02-20 17:16:37 -0800,San Francisco,Pacific Time (US & Canada),1
568940002849255425,negative,1.0,Customer Service Issue,0.6633,Virgin America,,Alex_Ricardo,,0,@virginamerica there is something wrong with you website in safari iphone,,2015-02-20 17:07:21 -0800,Montreal,Eastern Time (US & Canada),2
568929026644975616,negative,0.6368,Can't Tell,0.6368,Virgin America,,miekd,,0,@virginamerica already checked in so the page expired :x,,2015-02-20 16:23:44 -0800,San Francisco,Pacific Time (US & Canada),1
568928741298012160,negative,1.0,Customer Service Issue,0.6525,Virgin America,,insideout,,0,@virginamerica boo for a not refunding a seat upgrade fee i did not want to buy in the first place!,,2015-02-20 16:22:36 -0800,,Central Time (US & Canada),3
