tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,predictions
570306250442985473,negative,1.0,Flight Booking Problems,0.3448,American,,CathiKingWarren,,0,@americanair it's not just frustrating--it was paid for! how do we get a refund?,,2015-02-24 11:36:20 -0800,"San Antonio, Republic of Texas",,0
570305234838429696,negative,1.0,Customer Service Issue,0.6641,American,,TheOnlyJasonS,,1,"@americanair i sure hope you all can fix @usairways. good luck, their service sucks. #nexttimeiwillflysouthwest",,2015-02-24 11:32:18 -0800,,,5
570305063052283904,negative,1.0,Bad Flight,0.67,American,,drhavoc,,0,@americanair thanks for no fresh food on my cross country flight and for making my connection so close no time to eat. tpa-dfw-lax,,2015-02-24 11:31:37 -0800,Tampa Bay,Eastern Time (US & Canada),1
570304544128815104,negative,1.0,Late Flight,0.6997,American,,ImBillNichols,,0,@americanair your planes made me miss 2 connections in 2 days. thanks for nothing,,2015-02-24 11:29:33 -0800,,Quito,1
570303889754488832,negative,1.0,Flight Booking Problems,0.6694,American,,coquichick,,0,@americanair i purchased main cabin xt for f-1571aus. flight was cancelled flightled and i was rescheduled on 1600 with regular seats. credit?,,2015-02-24 11:26:57 -0800,Puerto Rico,Atlantic Time (Canada),0
570302060035497984,negative,1.0,Bad Flight,0.3447,American,,PBSamson,,0,@americanair thx for responding. i cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,,2015-02-24 11:19:41 -0800,"Los Angeles, CA",Pacific Time (US & Canada),1
570301488192458752,negative,0.6703,Customer Service Issue,0.6703,American,,skgiffard,,0,.@americanair can you connect me to a person without having to wait 2+ hours on hold? i still haven't been able to resolve the problem.,,2015-02-24 11:17:25 -0800,"Boston, MA",Eastern Time (US & Canada),3
570301395141836801,negative,1.0,Late Flight,1.0,American,,JoBarredaV,,1,@americanair r u serious?? 304min #delay with #americanairlines #aa2444 #ohio - #dallas missed my connecting flight http://t.co/dnmsblzumr,,2015-02-24 11:17:02 -0800,Mexico City,Central Time (US & Canada),3
570300915418320897,negative,1.0,Cancelled Flight,1.0,American,,LancasterPattie,,0,"@americanair you are jumping the gun and cancelled flighting flights that could've made it before the snow. now, more cancelled flightlations. it's ridiculous.",,2015-02-24 11:15:08 -0800,,,0
570298770136674304,negative,1.0,Customer Service Issue,1.0,American,,law_econ,,0,@americanair this doesn't address my issue. i am on hold for 30 min to speak with an agent.,,2015-02-24 11:06:37 -0800,"Newport Beach, CA",Central Time (US & Canada),1
570298644475346945,negative,1.0,Customer Service Issue,1.0,American,,denismishin,,0,"@americanair submitted a case to aa customer relations two weeks ago, no word ever since! whats the point of even having cr?",,2015-02-24 11:06:07 -0800,"Bellevue, WA",Eastern Time (US & Canada),5
570298371140939776,negative,1.0,Late Flight,1.0,American,,djjohnpayne,,0,"@americanair if by near the gate you mean sitting on the plane for almost 2 hours, then yeah.","[0.0, 0.0]",2015-02-24 11:05:01 -0800,"Las Vegas, NV",Pacific Time (US & Canada),3
570298117544906754,negative,1.0,Late Flight,1.0,American,,ELLLORRAC,,0,@americanair still waiting for a flight... i should get my money back,,2015-02-24 11:04:01 -0800,,Central Time (US & Canada),3
570297548726005761,negative,1.0,Cancelled Flight,0.6421,American,,jkordyback,,0,@americanair i cancelled flighted my flight. i really don’t need this much trouble.,,2015-02-24 11:01:45 -0800,"North Saanich, BC",Pacific Time (US & Canada),0
570297479029252097,negative,1.0,Customer Service Issue,0.378,American,,Andrew_Wasila,,0,"“@americanair: @andrew_wasila we're sorry you were uncomfortable, andrew. what can we do for you?” sma",,2015-02-24 11:01:29 -0800,,Quito,5
570296996445204480,negative,1.0,Late Flight,1.0,American,,aaronmsantos,,0,@americanair that's 16+ extra hours of travel time. missed vacation time and now you guys are messing with my professional life.,,2015-02-24 10:59:34 -0800,"Brooklyn, NY and all over.",Quito,1
570296986827694080,negative,1.0,Flight Attendant Complaints,0.6563,American,,lilirr,,0,"@americanair checked in on app since yesterday. confirmed upgrade &amp; carry on, got to counter &amp; manager upgraded somebody else on my seat!",,2015-02-24 10:59:31 -0800,,Mountain Time (US & Canada),5
570296616688750592,negative,0.6725,Flight Booking Problems,0.6725,American,,AesaGaming,,0,@americanair trying desperately to get my boyfriend booked on the same us airways flight as myself for the same price. can you help?,,2015-02-24 10:58:03 -0800,,,0
570295981985681409,negative,0.6507,Bad Flight,0.3493,American,,ferraro__rocher,,0,@americanair don't worry. i'll be sending a letter with what i expect from you for compensation. i fly twice a week w/you guys...for now,,2015-02-24 10:55:32 -0800,"Plano, TX",Mountain Time (US & Canada),4
570295576446808065,negative,1.0,Customer Service Issue,1.0,American,,HollyKinnamon,,0,@americanair i have been on hold w/customer service line for 68 minutes.  this after i was on phone with an agent for 35 min b/f call droped,,2015-02-24 10:53:55 -0800,"Washington, DC",Quito,2
570295174385016832,negative,1.0,Flight Booking Problems,0.6368,American,,barbararwill,,0,@americanair i tried to book a rwrd and was told i couldnt. bought tix on usair (now aa-no choice) didn't bother to + aadv# with this svc...,,2015-02-24 10:52:19 -0800,Mexico City,,5
570292715444965377,negative,1.0,Bad Flight,0.6397,American,,alicizzle,,0,@americanair narrowly made standby...lots of snags this trip!,,2015-02-24 10:42:33 -0800,MiniApple(s),,4
570291431195205633,negative,1.0,Late Flight,0.6559,American,,JesicaLSantos,,0,"@americanair i ordered it as i always do. but on a 9hour flight delayed for 4 hours, it was worse than ever before when you forgot my meal.",,2015-02-24 10:37:27 -0800,NY (Globetrotter.ExBonaerense),,3
570290337169739776,negative,0.6772,Cancelled Flight,0.3829,American,,SusieBarre,,0,@americanair i need a flight out tonight. isn't there anything else?,,2015-02-24 10:33:06 -0800,,,1
570290220589027328,negative,0.6806,Can't Tell,0.6806,American,,PBSamson,,0,"@americanair spent $8 for the choppiest feed of ""whiplash"" ever. #americanairlinesfail #iwantmymoneyback",,2015-02-24 10:32:38 -0800,"Los Angeles, CA",Pacific Time (US & Canada),5
570289085354541058,negative,1.0,Lost Luggage,1.0,American,,brownsrock,,0,@americanair - please find my bag!! in singapore for three days already without my bag. last known destination lax tag: 580815 please help.,,2015-02-24 10:28:08 -0800,"Bangkok, Thailand",Bangkok,3
570288809532891137,negative,1.0,Customer Service Issue,1.0,American,,jkordyback,,0,@americanair “inconvenient” is such a convenient word.,,2015-02-24 10:27:02 -0800,"North Saanich, BC",Pacific Time (US & Canada),5
570288282413633536,negative,1.0,Lost Luggage,0.6593,American,,jacquelinewins6,,0,"@americanair
 your response could have made all the difference. it could have made the situation better. no trust...get lost like my bag.",,2015-02-24 10:24:56 -0800,,,3
570288167242375168,negative,1.0,Late Flight,1.0,American,,aaronmsantos,,0,"@americanair delayed on the way to puerto rico and delayed on the way back to new york, this is disgraceful",,2015-02-24 10:24:29 -0800,"Brooklyn, NY and all over.",Quito,3
570287747643998208,negative,1.0,Lost Luggage,1.0,American,,jacquelinewins6,,0,"@americanair that's ok...you may keep my $25 and lose my bag with no info, but you no longer have my trust. bad way to handle this.",,2015-02-24 10:22:49 -0800,,,1
570287638084763648,negative,1.0,Late Flight,0.6585,American,,THE_amandajean,,0,@americanair come on i just want to go home i can't miss another day of work #stuckinmemphis #texasisclosed,,2015-02-24 10:22:23 -0800,the one and only TEXAS!!!!,Mountain Time (US & Canada),1
570286841737318400,negative,1.0,Cancelled Flight,0.6304,American,,djjohnpayne,,0,@americanair you guys are killing me. http://t.co/22ipgeicsm,"[0.0, 0.0]",2015-02-24 10:19:13 -0800,"Las Vegas, NV",Pacific Time (US & Canada),1
570284308210032640,negative,1.0,Bad Flight,0.379,American,,BartonDVM,,0,"@americanair its not that i wasn't offered ""perks"" by @usairways.  i asked and was told, ""no."" #thenewamerican",,2015-02-24 10:09:09 -0800,Arkansas,Central Time (US & Canada),4
570284054605639683,negative,1.0,Customer Service Issue,0.6341,American,,chagaga2013,,0,@americanair good care of their customers if anything happen to then take you @delta  for getting me back to nyc !! screw you @americanair,"[40.69017276, -73.91646118]",2015-02-24 10:08:08 -0800,new york city,Central Time (US & Canada),5
570283851018317824,negative,1.0,Cancelled Flight,1.0,American,,chagaga2013,,0,@americanair cost me over 200 dollars because flight was cancelled flightled and couldn't even give me a food comp!! fly @jetblue @delta they take,"[40.68994668, -73.91637642]",2015-02-24 10:07:20 -0800,new york city,Central Time (US & Canada),4
570283544125288448,negative,1.0,Cancelled Flight,1.0,American,,chagaga2013,,0,@americanair they will just say dumb things to beat around the bush ! if you're flight cancelled flightled be prepared for no compassion from them,"[40.69002464, -73.91638072]",2015-02-24 10:06:06 -0800,new york city,Central Time (US & Canada),0
570283254743506944,negative,1.0,Late Flight,0.6762,American,,chagaga2013,,0,@americanair worst company ever please do not fly with them i repeat please do not fly !! they will not credit you if you're delayed,"[40.68996177, -73.91640136]",2015-02-24 10:04:57 -0800,new york city,Central Time (US & Canada),4
570281958556610560,negative,1.0,Lost Luggage,0.6612,American,,MrsPang725,,0,"@americanair lost my cats, missed their flights, kept them crated 30 hrs for a  would-be 5 hr trip. you'll never touch my pets again.",,2015-02-24 09:59:48 -0800,City by the Bay,Eastern Time (US & Canada),4
570281854139572225,negative,0.6712,Can't Tell,0.3356,American,,EMesaLaw,,0,@americanair don't worry you won't steal my money again,,2015-02-24 09:59:24 -0800,Greater New England Area,Quito,4
570281731510571009,negative,1.0,Customer Service Issue,1.0,American,,robkoenigld,,0,@americanair why am i continually getting put on hold by painfully inexperienced people when calling your platinum desk?!,,2015-02-24 09:58:54 -0800,"indialantic, fl",Eastern Time (US & Canada),2
570281470507352064,negative,1.0,Customer Service Issue,0.6701,American,,chone1984,,0,@americanair pretty lame response to a two paged single spaced letter http://t.co/acebo6elpa,,2015-02-24 09:57:52 -0800,,Eastern Time (US & Canada),5
570281010606120960,negative,1.0,Customer Service Issue,0.6523,American,,jacquelinewins6,,0,"@americanair 
it's not what happens to us that matters...it's our response that matters. way to drop the ball aa.",,2015-02-24 09:56:02 -0800,,,5
570280755252895745,negative,0.6517,Bad Flight,0.338,American,,traveller5207,,0,"@americanair i am looking for help on usairways award travel booked for wife and two boys, no seats assigned.",,2015-02-24 09:55:02 -0800,Connecticut,Quito,0
570280637946421249,negative,0.6463,Can't Tell,0.6463,American,,martinesquivel,,0,@americanair and @itunesmusic have put me in bad mood. i haven't been this angry since spagnuolo coached the #rams,,2015-02-24 09:54:34 -0800,CA,Pacific Time (US & Canada),5
570280378193330180,negative,1.0,Cancelled Flight,1.0,American,,courtfierce,,0,@americanair and they cancelled flighted my flight and left me with no help to find a hotel to stay in. i slept in an airport for a night-_-,,2015-02-24 09:53:32 -0800,513/lexingtonKY,Quito,0
570280225625362432,negative,0.6598,Cancelled Flight,0.6598,American,,TheVirtualJosh,,0,"@americanair flight 1181 out of vegas to dfw. cancelled flightled sunday and monday, no whammie today!",,2015-02-24 09:52:55 -0800,,,0
570279220502511617,negative,1.0,Cancelled Flight,1.0,American,,SusieBarre,,0,@americanair my flight 386 from jacksonville fl to dallas is showing cancelled flightled. what is going on?  am i rebooked on another flight?,,2015-02-24 09:48:56 -0800,,,0
570278869133107201,negative,1.0,Cancelled Flight,1.0,American,,SusieBarre,,0,@americanair my flight 386 to dallas from jacksonville fl has been cancelled flightled. no one has notified me. what's going on?,,2015-02-24 09:47:32 -0800,,,0
570278803399798784,negative,1.0,Lost Luggage,0.6701,American,,DBlock_Official,,0,@americanair extremely upset that your baggage handlers decide to go in my luggage and take my belongings,,2015-02-24 09:47:16 -0800,Posted,Central Time (US & Canada),4
570278644918194176,negative,1.0,Late Flight,0.6667,American,,JesicaLSantos,,0,"@americanair flight 65 delayed over 4 hours on 2/22, had no gf meals despite my early request, attendant seat fell on my leg #badservice",,2015-02-24 09:46:38 -0800,NY (Globetrotter.ExBonaerense),,3
570276434763128833,negative,1.0,Flight Attendant Complaints,1.0,American,,StefanNiemczyk,,0,"@americanair but, what i can always rely on when i fly usair or american is that employees will be rude and unhappy.",,2015-02-24 09:37:51 -0800,,Arizona,4
570276414567493633,negative,1.0,Customer Service Issue,0.6277,American,,jkordyback,,0,@americanair robocalls me with another cancelled flightation. and then when i don’t accept the change it won’t let me connect to an agent. just wow.,,2015-02-24 09:37:47 -0800,"North Saanich, BC",Pacific Time (US & Canada),0
570276245960835073,negative,1.0,Can't Tell,0.6733,American,,gu_runyu,,0,"@americanair said that aa does not provide in-flight wifi on the routes to china based on some federal laws, but united does, why is that?",,2015-02-24 09:37:06 -0800,,,4
570276196405125120,negative,1.0,Late Flight,1.0,American,,mwecker,,0,"@americanair right. but more than two hours late flight, and it seems due to poor communication, which sounded like it was annoying on-plane staff",,2015-02-24 09:36:55 -0800,"Washington, DC",Eastern Time (US & Canada),3
570275970046775297,negative,0.6791,Customer Service Issue,0.3727,American,,StefanNiemczyk,,0,@americanair i'm not sure what happened to my usairways status when the merger took place.,,2015-02-24 09:36:01 -0800,,Arizona,5
570275944012783616,negative,0.361,Customer Service Issue,0.361,American,,mpresdenver,,0,@americanair can u help rebook passenger via twitter/dm.  been on hold for 1.5 hours. thanks!,,2015-02-24 09:35:54 -0800,"Denver, Colorado",Mountain Time (US & Canada),0
570275248052039680,negative,1.0,Can't Tell,0.67,American,,RobertDwyer,,0,@americanair that doesn't really answer my question. maybe if i provide more details you can give me clarification...,,2015-02-24 09:33:08 -0800,"Wellesley, MA",Eastern Time (US & Canada),4
570275010759102466,negative,1.0,Lost Luggage,1.0,American,,paintbranch1398,,0,@americanair this delayed bag was for my friend lisa pafe. she got her bag after 3 days in costa rica. issue no updates on your system.,,2015-02-24 09:32:12 -0800,,,1
570272235639828480,negative,1.0,longlines,0.6539,American,,cmrqt,,0,@americanair how about some rampers at gate b40 dfw?   waiting to be marshaled in,,2015-02-24 09:21:10 -0800,Everywhere,Central Time (US & Canada),5
570272172679282688,negative,1.0,Cancelled Flight,0.6556,American,,mmanny,,0,@americanair you cancelled flight my flight and there’s no way to rebook on the website or app? i have to wait 35 minutes on hold? #fail cc @delta,,2015-02-24 09:20:55 -0800,NYC,Eastern Time (US & Canada),0
570271383005085696,negative,1.0,Flight Attendant Complaints,0.3596,American,,BartonDVM,,0,@americanair i'm frustrated by all of the @usairways attitude toward #execplat members. #thenewamerican,,2015-02-24 09:17:47 -0800,Arkansas,Central Time (US & Canada),2
570270777121103872,negative,1.0,Customer Service Issue,1.0,American,,andrearamy,,0,@americanair another day another grievance with this airline. no customer service,,2015-02-24 09:15:23 -0800,LBK,,1
570270776370311168,negative,1.0,Cancelled Flight,0.6353,American,,BartonDVM,,0,"@americanair you've misunderstood. @usairways would not do a same day flight change for me. the gate agent said, ""no.""",,2015-02-24 09:15:22 -0800,Arkansas,Central Time (US & Canada),2
570270444646850561,negative,1.0,Customer Service Issue,1.0,American,,corinnec,,0,@americanair car accident on my way to the airport. missed flight from rno to dca. trying to resched but your line has 2 hr wait,,2015-02-24 09:14:03 -0800,"Washington, DC",Alaska,3
570269774594224128,negative,0.6932,Cancelled Flight,0.6932,American,,rqualls,,0,@americanair @lpalumbo what weather sun is out,,2015-02-24 09:11:24 -0800,,,3
570269633778855936,negative,1.0,Flight Attendant Complaints,0.6911,American,,rqualls,,0,@americanair so you fail again flight to rdu sitting waiting on flight attendants. your logistics are not good,,2015-02-24 09:10:50 -0800,,,3
570269280748441601,negative,0.6598,Customer Service Issue,0.6598,American,,nataliewsj,,0,@americanair any idea on what the wait time is for refunds from @usairways? i was told a few days over the phone - but it's well past that.,,2015-02-24 09:09:26 -0800,"Washington, DC",Pacific Time (US & Canada),1
570268646544510976,negative,1.0,Flight Attendant Complaints,0.3475,American,,weezerandburnie,,0,@americanair it is now going to be reported to the police due to the sexual assult sad that you didn't care,,2015-02-24 09:06:55 -0800,Belle MO,,5
570268420140244992,negative,0.6712,Customer Service Issue,0.6712,American,,farfalla818,,0,@americanair 4th flight rebooked to is not cancelled flighted! woo-hoo. going to make it to @laguardiaair,,2015-02-24 09:06:01 -0800,"Plano, Texas",,0
570267902726803456,negative,0.6515,Customer Service Issue,0.3337,American,,Flora_Lola_NYC,,0,@americanair the issue is the lack of consideration of an announcement made so late flight when the gate agent had been there for over an hour.,,2015-02-24 09:03:57 -0800,,Eastern Time (US & Canada),3
570267608773054464,negative,1.0,Cancelled Flight,1.0,American,,susqhb,,0,@americanair i understand. but why is this the only flight of the day not going out? twice?! i'm now out of extra meds and diapers for baby.,,2015-02-24 09:02:47 -0800,Dallas via NYC via the OC,Central Time (US & Canada),1
570267562623152128,negative,1.0,Flight Attendant Complaints,1.0,American,,alinaxkristin,,0,@americanair you could train your flight attendants to have some manners and decency,,2015-02-24 09:02:36 -0800,Miami ,Quito,0
570139793608175616,negative,1.0,Cancelled Flight,0.7918,American,negative,Pride_MMA,"Late Flight
Cancelled Flight",0,@americanair over the last year 50% of my flights have been delayed or cancelled flightled.  i'm done with you.,,2015-02-24 00:34:54 -0800,"Edmond, Oklahoma",Central Time (US & Canada),0
569944281512685570,negative,1.0,Customer Service Issue,0.9241,American,negative,AyDiosMio,Customer Service Issue,0,@americanair fyi...call stilling getting dropped.  after an hour of continuous dialing. attempted to cancelled flight online but not able to. help!!!,"[34.0213466, -118.45229268]",2015-02-23 11:38:00 -0800,,Pacific Time (US & Canada),0
569842758967386112,negative,1.0,Customer Service Issue,0.9303,American,negative,flemmingerin,Customer Service Issue,0,@americanair how can i get you guys to respond to my tweets and dm??? really sad feeling to be ignored.,,2015-02-23 04:54:35 -0800,San Diego,,5
569699455919726593,negative,1.0,Customer Service Issue,1.0,American,negative,JanssenMA,Customer Service Issue,0,@americanair @souljacoy what is aa going to do to fix their utterly embarrassing customer service? you won't even answer the dang phone!,,2015-02-22 19:25:09 -0800,,,2
569680231012773888,negative,1.0,Customer Service Issue,0.962,American,negative,LBernieMeyer,Customer Service Issue,0,@americanair  800 number will not even let you wait for next customer rep. very frustrating. can't talk to humans.,,2015-02-22 18:08:45 -0800,,,2
569622568459636736,negative,1.0,Customer Service Issue,1.0,American,negative,SchrierCar,Customer Service Issue,0,@americanair i want to speak to a human being! !!  this is not an obscene request!,,2015-02-22 14:19:38 -0800,,,1
569621879633391616,negative,1.0,Customer Service Issue,1.0,American,negative,salitron78,Customer Service Issue,0,@americanair no response to dm or email yet.  customer service?,,2015-02-22 14:16:53 -0800,on @TheJR,Seoul,5
569601363799359488,negative,0.9553,Flight Attendant Complaints,0.9553,American,negative,stevereasnors,Flight Attendant Complaints,0,@americanair should reconsider #usairways acquisition. flight 1843 aa gold flyers insulted by attendant for hanging jacket!,,2015-02-22 12:55:22 -0800,Los Angeles,Pacific Time (US & Canada),0
569047438880841728,negative,1.0,Lost Luggage,0.5345,American,negative,ohmal,"Customer Service Issue
Lost Luggage",0,@americanair you need to work harder on the disconnect between your intention and the reality your passengers face,,2015-02-21 00:14:16 -0800,,London,2
568824537338417154,negative,1.0,Customer Service Issue,0.6727,American,negative,KaiserSnowse,Customer Service Issue,0,"@americanair - how long does it take to get credit to my aa account? traveled in jan &amp; only one leg reported. asked for credit, no response.",,2015-02-20 09:28:32 -0800,,Central Time (US & Canada),5
568265091226800130,negative,0.924,Late Flight,0.4904,American,negative,beaubertke,Late Flight,0,"@americanair okay, i think 1565 has waited long enough for a gate at dfw...",,2015-02-18 20:25:30 -0800,Texas,Central Time (US & Canada),5
570267287883616256,negative,1.0,Flight Booking Problems,1.0,American,,marianela_mt,,0,@americanair change fee = same price of new ticket... not logical,,2015-02-24 09:01:31 -0800,,,5
570267066919313408,negative,1.0,Bad Flight,0.6721,American,,weezerandburnie,,0,@americanair we have been advised to turn this issue over to the police due to the sexual assult thank you for allowing that on your plane!,,2015-02-24 09:00:38 -0800,Belle MO,,3
570267037911670784,negative,1.0,Can't Tell,1.0,American,,RossWGibson,,0,@americanair fuck you.,,2015-02-24 09:00:31 -0800,"Columbus, Ohio",Eastern Time (US & Canada),4
570266460003508225,negative,1.0,Lost Luggage,1.0,American,,jacquelinewins6,,0,"@americanair 
not giving you a hard time...just looking for basic customer service after aa lost my bag. eta on it's return, please????????",,2015-02-24 08:58:13 -0800,,,5
570265689589592064,negative,0.6982,Can't Tell,0.3848,American,,JESSICRUNK,,0,@americanair can someone contact me about my awful experience with american airlines this weekend,,2015-02-24 08:55:10 -0800, Los Angeles,Pacific Time (US & Canada),4
570265626146512896,negative,1.0,Flight Booking Problems,0.6557,American,,kdtate,,0,"@americanair actually, online indicates the only seating available is at a premium cost..why not allow seat selection at time of purchase",,2015-02-24 08:54:54 -0800,,,0
570265300685488129,negative,1.0,Late Flight,0.3443,American,,JR_Fett,,0,"@americanair your definition and mine of 10 min is vastly different. i understand the need to get off the plane for maint, but be honest.",,2015-02-24 08:53:37 -0800,,,1
570264682541522944,negative,1.0,Customer Service Issue,1.0,American,,fetsyat001,,0,@americanair is there a way to add my aa number to an itinerary that doesn't involve sitting on hold for 1.5 hours?,,2015-02-24 08:51:09 -0800,,,3
570264159687806976,negative,0.6314,Late Flight,0.3354,American,,Alexx_B_M,,0,@americanair the flight is not going to make the connection to #mex #aa2444,,2015-02-24 08:49:05 -0800,,Central Time (US & Canada),3
570263871526559745,negative,1.0,Bad Flight,1.0,American,,Alexx_B_M,,0,"@americanair 1-the lavatory freezes, 2- problem with a nitrogen line 3-a low tire with the inflating equipment malfunctioning #aa2444 and...",,2015-02-24 08:47:56 -0800,,Central Time (US & Canada),0
570262112477401088,negative,1.0,Cancelled Flight,1.0,American,,lpalumbo,,0,"@americanair why did flight 1636 get cancelled flightled? waiting for a rep to rebook, but wondering if there will be other issues getting out.",,2015-02-24 08:40:57 -0800,Boston,Eastern Time (US & Canada),0
570262096094498816,negative,1.0,Flight Attendant Complaints,1.0,American,,weezerandburnie,,0,@americanair  we are going to the police dept due to the sexual assult that your stewardess allowed to occur and your lack of concern,,2015-02-24 08:40:53 -0800,Belle MO,,4
570261418387353601,negative,1.0,Flight Booking Problems,1.0,American,,amandakryska,,0,@americanair i am trying to change the time of a flight i already purchased and was told i have to pay a $400 change fee. ridiculous.,,2015-02-24 08:38:11 -0800,Chicago,Central Time (US & Canada),2
570261328511643648,negative,1.0,Cancelled Flight,1.0,American,,marianela_mt,,0,"@americanair if my flight gets cancelled flightled i should be able to reschedule to any date i want, not the next day or 2 days after",,2015-02-24 08:37:50 -0800,,,0
570261193685749760,negative,1.0,Flight Attendant Complaints,0.3446,American,,weezerandburnie,,0,@americanair since you don't care about what happens to your passengers on your planes we will now be contacting the police dept,,2015-02-24 08:37:18 -0800,Belle MO,,5
570260735294607360,negative,1.0,Bad Flight,0.3667,American,,APOinc,,0,@americanair why are @usairways gold forced to pay for an upgrade? open seats in 1st and not offered to gold/sapphire,,2015-02-24 08:35:28 -0800,"Pittsburgh, PA",Eastern Time (US & Canada),5
570258457804189696,negative,1.0,Customer Service Issue,1.0,American,,whitejen99,,0,"@americanair it's been 3 weeks and no reply from customer relations yet.  running out of time, please help.  request: 1-2888155964    thanks",,2015-02-24 08:26:25 -0800,,,5
570257660123193345,negative,1.0,Bad Flight,0.3614,American,,LibHig,,0,@americanair any reason why my 1463 flight to chicago is boarding and i still don't have a seat assignment? seriously?,,2015-02-24 08:23:15 -0800,,,4
570257429486706688,negative,1.0,Can't Tell,0.6399,American,,vysed,,0,"@americanair @usairways if this is how your merger is going to go, you fail! huge probls w/comm on dfw storm. cxld rtrn flts. not cool!!!",,2015-02-24 08:22:20 -0800,north carolina,Quito,1
570257336465387521,negative,1.0,Bad Flight,0.7085,American,,kdtate,,0,@americanair why does it feel like i'm being nickeled and dime to enjoy a flight with aa? i purchased a tkt but have to pay extra for a seat,,2015-02-24 08:21:58 -0800,,,0
570257258275164160,negative,1.0,Late Flight,1.0,American,,ELLLORRAC,,0,@americanair flight 2559 it's been delayed every hour since 8:55 am.,,2015-02-24 08:21:39 -0800,,Central Time (US & Canada),3
570255201069899776,negative,1.0,Late Flight,0.6685,American,,StrongerOrgs,,0,@americanair can't unload flight #3322 because jetway is broken.  #steps #planb? #waiting nearly an hour,,2015-02-24 08:13:29 -0800,Texas,Central Time (US & Canada),3
570254721140850689,negative,1.0,Can't Tell,0.3579,American,,VeggieWhisperer,,0,"@americanair i'd love to take my seat, but it appears as though someone already has.  #disappointed #upgrademe #wtf http://t.co/9gx5mmmubb",,2015-02-24 08:11:34 -0800,,Eastern Time (US & Canada),3
570254322694557696,negative,0.6681,Customer Service Issue,0.6681,American,,oobunillaoo,,0,"@americanair just look at rdu airport. please think about the safety of your passengers. we cant get to rdu safely!

http://t.co/wdyekvb1ze",,2015-02-24 08:10:00 -0800,usa::fr::uk,London,4
570253932880007168,negative,0.6687,Flight Booking Problems,0.3442,American,,PowerSurgeMusic,,0,@americanair please explain why it costs almost the same price of a full roundtrip fair to only change the departure time of a flight?,,2015-02-24 08:08:27 -0800,✅,Pacific Time (US & Canada),5
570253919697244160,negative,1.0,Late Flight,1.0,American,,skogsbergh,,0,@americanair the flight was delayed 5 times. spent almost 40min on the tarmac. i'll reconsider my future flight options.,,2015-02-24 08:08:23 -0800,Lake Arrowhead,,3
